"ｺｰﾄﾞ","勘定科目名"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"
"6222","寄付金","0","0","30,000","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","38,892","63,892","38,892","38,892","38,892","38,892","38,892","38,892","38,892"
"6225","備品消耗品費","468,203","4,706,071","2,067,887","554,756","672,641","381,352","684,984","681,926","418,855","365,530","295,562","529,410"
"6227","管理諸費","290,910","49,910","191,543","87,530","74,100","115,520","71,500","145,338","152,100","109,450","138,720","114,150"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","30,000","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","5,955,552","9,869,848","12,300,615","6,631,664","7,345,819","8,185,766","8,026,484","8,731,368","8,278,304","7,922,428","7,818,387","8,022,560"
,"営業利益（損失）","408,811","-5,196,731","-7,789,687","-1,800,471","-3,720,242","20,525","-387,824","1,329,175","-960,285","-4,132,806","-1,383,739","-2,485,306"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","90,000","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","90,000","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","3,873","-1,173","0","0","0","0","1,000","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","200,000","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","3,873","-1,173","200,000","0","0","0","1,000","0","0","0"
,"経常利益（損失）","408,811","-5,196,731","-7,703,560","-1,799,298","-3,920,242","20,525","-387,824","1,329,175","-961,285","-4,132,806","-1,383,739","-2,485,306"
