"ｺｰﾄﾞ","勘定科目名"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"
"6227","管理諸費","169,730","78,260","173,630","244,045","192,330","191,030","594,336","76,680","277,180","194,320","232,330","174,138"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","30,000","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","6,537,054","6,514,279","8,002,195","10,035,062","9,033,858","8,768,107","9,921,150","9,682,824","10,473,179","9,035,547","8,440,278","9,641,685"
,"営業利益（損失）","-2,360,177","-3,043,855","-12,191","-569,757","447,607","-772,777","-352,109","980,375","195,940","-552,931","-1,728,330","418,244"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","160","-160","0","0","0","-330","330","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","200,000","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","160","-160","200,000","0","0","-330","330","0","0"
,"経常利益（損失）","-2,360,177","-3,043,855","-12,191","-569,917","447,767","-972,777","-352,109","980,375","196,270","-553,261","-1,728,330","418,244"
