"ｺｰﾄﾞ","勘定科目名"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"
,"販売費及び一般管理費計","3,395,599","3,677,128","2,942,392","3,878,196","3,554,882","3,130,513","3,644,924","3,323,230","5,064,137","3,709,782","3,696,440","313,201"
,"営業利益（損失）","849,473","343,855","935,504","500,154","913,510","1,274,081","567,057","692,666","-855,697","1,041,224","190,026","3,642,132"
"7111","受取利息","0","0","0","89","0","0","0","0","32","113","0","0"
"7112","受入家賃","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","100,000","678,599","0","0","0","705","0","0","-274,882","0","0","0"
,"営業外収益計","100,000","678,599","0","89","0","705","0","0","-274,850","113","0","0"
"7511","支払利息割引料","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","-150,000","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","-150,000","0","0","0"
,"経常利益（損失）","949,473","1,022,454","935,504","500,243","913,510","1,274,786","567,057","692,666","-980,547","1,041,337","190,026","3,642,132"
