"ｺｰﾄﾞ","勘定科目名"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"," 6年  3月"," 6年  4月"," 6年  5月"," 6年  6月"
"6211","役員報酬","285,000","285,000","285,000","385,000","285,000","231,000","231,000","231,000","231,000","231,000","231,000","231,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","社員給与","1,071,020","997,461","1,143,002","1,039,843","1,001,638","1,016,307","1,047,120","1,034,157","1,090,970","1,069,276","1,123,351","1,006,450"
"6213","従業員賞与","89,000","89,000","-67,000","89,000","19,576","89,000","89,000","89,000","89,000","89,000","-109,185","89,000"
"6312","法定福利費","346,626","199,362","302,272","387,596","236,424","177,881","312,078","219,979","219,472","218,735","208,662","163,430"
"6226","厚生費","3,680","3,680","68,340","3,680","8,472","3,680","3,680","3,680","7,359","3,985","3,985","7,665"
"6119","退職手当等","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","412,000","412,000","420,952","318,675","318,675","318,675","318,675","318,675","318,675","318,675","318,675","318,675"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃・リース料","5,455","5,455","66,636","77,287","77,287","77,287","77,287","77,287","77,287","77,287","138,471","77,287"
"6216","修繕費","41,510","48,000","41,666","105,000","0","51,500","0","0","38,240","225,690","0","45,690"
"6217","事務用消耗品費","30,105","34,988","26,511","37,909","32,985","33,472","37,827","-2,489","40,134","8,210","32,836","20,103"
"6218","通信交通費","35,155","22,088","32,160","48,225","31,108","34,608","27,784","20,477","26,175","35,013","21,019","20,602"
"6219","水道光熱費","165,964","113,515","146,285","143,023","183,581","142,806","226,041","180,375","222,202","165,311","184,457","124,722"
"6221","租税公課","130,000","24,550","-18,600","45,175","43,525","43,975","43,525","44,575","43,525","45,175","43,975","43,525"
"6222","会議費","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","10,163","0","101,436","909","38,773","36,336","18,182","26,500","27,564","12,964","10,000","1,000"
"6224","保険料","0","8,650","412,350","60,700","0","60,763","44,310","73,490","0","35,330","0","0"
"6225","備品消耗品費","34,874","25,060","49,187","24,576","20,235","63,258","53,347","2,125","18,340","49,444","28,133","7,497"
"6227","管理諸費","45,900","91,800","101,800","170,900","449,900","186,800","210,900","263,660","186,800","170,900","220,900","170,900"
"6228","寄附金","5,000","0","0","12,500","0","0","0","0","0","0","5,000","0"
"6229","その他の一般管理費","16,500","16,500","0","33,000","16,500","0","33,000","16,500","0","33,000","16,500","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","4,472","0","0","0","0","0","0","0","0","0"
"6231","雑費","94,539","91,426","111,975","72,437","55,512","68,746","51,042","43,742","81,952","69,395","63,180","52,185"
,"販売費及び一般管理費計","4,098,133","3,704,374","4,792,247","4,294,090","4,563,604","4,077,135","3,957,757","3,847,485","4,083,721","3,972,767","3,758,062","3,634,733"
,"営業利益（損失）","158,729","314,226","-156,523","573,458","262,369","-95,365","-9,238","-137,146","342,903","13,953","716,859","244,965"
"7111","受取利息","0","0","121","0","0","0","0","0","84","0","0","0"
"7112","受入家賃","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","325","11,943","0","0","286,600","0","13,636","0","0","0","0"
,"営業外収益計","0","325","12,064","0","0","286,600","0","13,636","84","0","0","0"
"7511","支払利息割引料","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","158,729","314,551","-144,459","573,458","262,369","191,235","-9,238","-123,510","342,987","13,953","716,859","244,965"
