"ｺｰﾄﾞ","勘定科目名"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"
,"売上総利益","154,343,825","168,501,716","174,267,612","222,836,569","169,031,073","108,962,044","170,637,823","168,753,225","181,007,922","159,685,241","181,771,589","189,587,940"
"6111","給与手当","36,789,353","37,491,605","38,628,536","38,791,555","36,866,187","36,257,782","36,520,401","38,394,042","37,699,110","37,510,361","36,161,891","36,624,843"
"6311","雑給","-8,163,850","32,118,559","32,867,959","39,238,764","35,221,992","30,297,113","35,758,165","34,752,652","38,044,472","34,963,964","37,104,354","38,711,572"
"6112","旅費交通費","2,440,810","3,004,738","2,824,978","2,788,867","3,102,120","2,210,356","2,531,115","2,543,705","2,638,842","2,539,292","2,782,933","2,722,515"
"6113","広告宣伝費","8,133,665","10,723,931","8,957,803","12,439,437","11,164,906","7,538,882","10,819,319","10,709,303","12,043,701","12,038,051","10,540,240","10,681,698"
"6114","販売促進費","1,587,747","2,362,318","2,991,811","3,183,522","1,830,014","1,721,759","1,959,584","2,573,039","2,327,147","2,186,229","2,662,127","3,194,570"
"6115","荷造発送費","234,750","366,125","320,738","409,058","306,974","270,264","318,711","327,584","338,226","332,764","334,576","334,904"
"6116","外注費","2,379,158","4,617,843","3,594,124","4,791,210","3,656,849","3,878,552","4,222,852","3,747,067","2,270,030","2,171,113","4,173,313","5,576,839"
"6117","支払手数料","7,712,155","10,266,141","14,942,311","12,670,920","12,802,033","13,114,472","10,884,991","12,239,640","19,878,140","12,034,439","13,107,721","13,364,039"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","650,002","650,002","650,002","650,002","650,002","650,002","650,002","650,002","650,002","650,002","650,002","650,002"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","2,371,326","0","-1,220,000","1,600,000","0","0","660,000","496,250","9,838,615","2,442,375","2,232,375","2,442,375"
"6312","法定福利費","6,926,778","6,322,379","6,785,222","6,614,524","6,970,814","6,552,252","7,134,627","6,525,870","8,502,566","7,948,237","9,261,934","5,834,331"
"6226","厚生費","923,329","886,843","1,686,802","1,779,941","4,350,028","2,238,974","6,073,581","7,320,073","2,433,071","4,923,825","7,436,159","2,357,544"
"6119","退職金","0","0","2,000,000","0","0","0","0","0","0","1,600,000","0","0"
"6214","減価償却費","14,155,794","13,936,914","13,936,914","13,936,914","13,936,914","13,936,914","13,936,914","13,936,914","13,936,914","13,936,914","13,936,914","13,936,914"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","23,925,066","25,157,867","25,791,804","26,200,255","25,610,807","25,546,759","25,848,341","25,656,488","26,169,367","25,596,705","25,918,598","26,883,577"
"6216","修繕／車両関係費","1,417,766","2,555,264","662,751","1,834,454","555,379","5,700,423","879,331","176,267","4,362,117","2,498,706","1,509,852","4,772,153"
"6217","事務用消耗品費","16,837","61,107","63,829","38,076","57,011","26,279","30,755","33,703","16,369","45,494","20,201","30,142"
"6218","通信交通費","1,184,371","320,291","1,253,420","372,701","1,154,647","700,561","676,257","278,520","1,219,507","720,329","294,479","1,164,043"
"6219","水道光熱費","4,665,734","8,549,626","9,983,101","10,342,259","12,106,560","11,943,458","10,333,184","10,619,834","11,458,517","11,820,337","12,794,647","16,304,150"
"6221","租税公課","3,048,610","52,600","296,400","31,400","74,790","34,600","82,500","89,400","4,686,500","73,584","1,183,800","3,203,300"
"6222","寄付金","50,000","0","4,000","7,000","42,000","0","0","49,000","20,000","0","200,000","50,000"
"6223","接待交際費","791,261","781,303","1,086,615","1,933,051","1,614,751","369,276","1,225,931","651,865","1,032,787","902,045","1,883,414","736,414"
"6224","保険料","1,689,534","779,857","855,227","698,887","728,177","757,207","750,707","667,947","657,907","660,387","677,637","745,447"
"6225","備品消耗品費","11,234,653","7,201,457","9,693,282","11,355,925","6,514,438","6,426,292","7,448,254","8,501,141","7,644,261","7,816,406","7,666,955","13,943,297"
"6227","管理諸費","4,245,520","3,068,653","7,966,436","4,652,601","3,885,945","6,294,913","4,018,348","4,120,287","6,116,848","8,136,999","6,840,554","5,100,418"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","76,800","322,800","160,300","139,800","287,600","51,800","160,300","578,102","343,800","456,800","265,000","204,500"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","135,898","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","39,580","0","3,214","0","0","5,900","10,000","12,908","0","36,500","19,400"
,"販売費及び一般管理費計","128,623,067","171,637,803","186,784,365","196,504,337","183,490,938","176,518,890","182,930,070","185,648,695","214,341,724","194,005,358","199,676,176","209,588,987"
,"営業利益（損失）","25,720,758","-3,136,087","-12,516,753","26,332,232","-14,459,865","-67,556,846","-12,292,247","-16,895,470","-33,333,802","-34,320,117","-17,904,587","-20,001,047"
"7111","受取利息","919,425","2,103,091","833,481","833,344","833,350","1,884,290","833,663","833,415","4,186","4,200","4,196","5,314"
"7112","為替差益","2,358,508","2,567,311","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","-75,400","0","10,000,000","890","0","0","0","30,000,000","0","1,593","0","2,000,000"
"7118","雑収入","10,907,810","770,283","2,161,411","452,454","1,712,591","481,059","4,143,519","520,367","2,972,371","2,236,279","1,405,155","559,028"
,"営業外収益計","14,110,343","5,440,685","12,994,892","1,286,688","2,545,941","2,365,349","4,977,182","31,353,782","2,976,557","2,242,072","1,409,351","2,564,342"
"7511","支払利息","1,612,659","-163,142","684,897","256,652","674,263","968,443","786,409","810,271","880,101","245,893","976,721","873,094"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","15,593","-6,857","29,819","-34,456","979","-673","38,916","21,160","11,877","368","-440","-12,233"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","10,469,679","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","6,556,804","0","0","0","3,304","31,719,936","0","0","0","18,920","0","0"
,"営業外費用計","18,654,735","-169,999","714,716","222,196","678,546","32,687,706","825,325","831,431","891,978","265,181","976,281","860,861"
,"経常利益（損失）","21,176,366","2,474,597","-236,577","27,396,724","-12,592,470","-97,879,203","-8,140,390","13,626,881","-31,249,223","-32,343,226","-17,471,517","-18,297,566"
