"ｺｰﾄﾞ","勘定科目名","31年  3月","31年  4月"," 1年  5月"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"
,"営業外収益計","1,207,791","211,468","10,413,128","168,104","1,922,963","5,217,203","6,861,040","330,475","3,870,576","1,331,778","177,764","3,906,899"
"7511","支払利息","304,884","390,352","219,074","303,115","364,813","356,840","295,737","270,100","292,476","322,062","302,216","404,005"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","10,348","0","0","0","0","0"
"7513","現金過不足","0","0","0","-44","0","0","36,737","-543","-20","0","0","-2,872"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","2,418,666","0","0","0","0","0"
"7519","雑損失","0","0","1,520,000","0","0","1,630,380","0","0","0","0","0","0"
,"営業外費用計","304,884","390,352","1,739,074","303,071","364,813","1,987,220","2,761,488","269,557","292,456","322,062","302,216","401,133"
,"経常利益（損失）","-27,147,296","93,596,764","-19,816,785","-22,952,718","-32,117,615","-4,292,082","-47,288,644","-25,756,119","-22,162,376","-17,614,083","-20,181,603","-22,779,173"
