"ｺｰﾄﾞ","勘定科目名"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"
"6215","地代家賃","450,951","450,951","450,951","450,951","450,951","450,951","450,951","450,951","450,951","450,951","450,951","450,951"
"6216","修繕／車両関係費","0","0","0","0","0","24,000","0","0","65,000","0","90,000","0"
"6217","事務用消耗品費","0","0","200","0","0","0","0","0","0","0","0","147"
"6218","通信交通費","0","15,595","0","31,745","15,864","15,859","0","31,742","15,878","0","31,785","16,014"
"6219","水道光熱費","79,435","138,766","175,955","144,226","180,272","90,434","151,642","151,382","223,047","178,943","280,522","247,716"
"6221","租税公課","0","0","0","0","0","0","0","0","0","400","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000"
"6225","備品消耗品費","62,633","66,399","93,225","77,748","14,735","56,704","55,059","59,554","62,796","54,442","66,420","56,611"
"6227","管理諸費","8,180","12,460","101,270","20,293","13,670","19,670","19,670","40,586","22,428","19,670","42,670","44,490"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","4,300","4,300","4,300","4,300","4,300","4,300","4,300","11,300","7,800","7,800","7,800","7,800"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","957"
,"販売費及び一般管理費計","2,617,368","2,649,551","2,981,069","2,819,976","2,476,447","2,573,489","2,851,131","3,295,399","3,391,060","3,407,148","2,434,377","2,896,672"
,"営業利益（損失）","1,072,679","1,100,038","1,684,533","121,751","-1,569,197","-560,108","1,028,190","908,545","172,624","384,308","1,393,102","625,842"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","61,500","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","61,500","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","-46","0","0","0","5","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","-46","0","0","0","5","0"
,"経常利益（損失）","1,072,679","1,100,038","1,684,533","121,751","-1,569,197","-560,108","1,028,236","908,545","234,124","384,308","1,393,097","625,842"
