"ｺｰﾄﾞ","勘定科目名"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","331,250","331,250","331,250","331,250","0","-1,045,000","0","-280,000","0"
"6312","法定福利費","404,318","413,473","466,276","396,522","396,522","396,522","426,310","426,310","382,121","320,801","320,801","320,801"
"6226","厚生費","0","0","0","0","0","0","0","0","2,727","0","26,532","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","214,008","214,008","214,008","214,008","214,008","214,008","214,008","214,008","214,100","211,804","211,804","211,804"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000"
"6216","修繕／車両関係費","40,500","0","0","0","0","0","0","0","0","40,000","5,000","5,000"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","2,212","15,101","2,321","2,212","2,212","6,735","6,107","9,814","2,212","5,212","2,212","2,212"
"6219","水道光熱費","109,725","134,868","120,643","108,331","87,054","83,418","102,000","121,113","153,692","140,766","118,535","101,802"
"6221","租税公課","0","0","2,000","1,000","2,000","0","1,000","2,000","0","2,000","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","10,000","5,000","5,000","5,000"
"6225","備品消耗品費","14,395","24,013","50,816","20,340","39,826","41,525","29,171","34,973","41,961","39,318","40,721","39,728"
"6227","管理諸費","18,367","33,759","21,864","18,367","65,376","18,367","18,367","29,576","18,367","25,376","18,367","18,762"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","10,000","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,957,450","5,145,441","5,231,649","5,271,404","5,277,085","5,160,272","5,374,799","4,900,361","3,767,584","4,625,892","4,416,245","4,567,765"
,"営業利益（損失）","-386,095","-410,712","201,798","-22,141","-297,623","214,428","-454,836","466,464","1,387,691","388,851","16,713","579,049"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-386,095","-410,712","201,798","-22,141","-297,623","214,428","-454,836","466,464","1,387,691","388,851","16,713","579,049"
