"ｺｰﾄﾞ","勘定科目名"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"
"6113","広告宣伝費","31,187","119,235","79,947","208,205","204,265","124,305","108,498","78,972","75,887","21,214","68,296","58,489"
"6114","販売促進費","12,000","31,519","23,112","34,212","40,356","51,675","36,784","77,182","57,906","54,453","65,876","62,789"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","264,546","90,940","290,136","349,348","357,475","348,113","349,551","352,680","346,289","338,311","283,614","276,810"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","0","60,000","0","0","0","0"
"6312","法定福利費","165,662","154,687","134,303","137,029","136,824","134,117","134,117","104,864","98,440","95,120","95,120","157,073"
"6226","厚生費","0","0","5,000","5,000","48,287","78,501","0","0","3,977","0","0","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","249,217","249,217","249,217","249,217","586,226","149,676","149,676","149,676","149,676","149,676","149,676","149,676"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","511,091","511,091","665,182","665,182","665,182","698,818","677,000","677,000","677,000","677,000","677,000","677,000"
"6216","修繕／車両関係費","0","22,500","28,334","96,400","18,810","1,500","56,500","0","0","151,818","0","36,000"
"6217","事務用消耗品費","3,334","0","13,298","13,073","13,527","4,407","22,916","36,245","13,198","0","16,942","15,468"
"6218","通信交通費","2,657","55,719","25,254","34,836","25,270","2,657","56,939","2,657","34,333","25,357","57,281","33,883"
"6219","水道光熱費","251,149","197,018","296,382","449,371","443,779","363,669","299,580","285,415","517,420","153,992","305,593","298,505"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000"
"6225","備品消耗品費","19,695","35,477","121,129","16,650","128,189","30,167","65,536","44,884","57,857","50,399","38,670","49,660"
"6227","管理諸費","0","38,915","41,368","38,819","40,897","38,048","39,698","46,126","40,048","39,447","39,646","39,447"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","10,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","2,808,640","2,937,728","3,435,999","3,703,835","4,121,916","3,381,399","2,962,425","2,958,971","3,131,782","2,580,942","2,709,000","2,791,622"
,"営業利益（損失）","-2,809,480","-269,355","-660,308","-756,420","-786,108","-55,860","-98,965","302,477","-748,539","-1,155,910","-89,933","-900,079"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","-160","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","-160","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-2,809,480","-269,195","-660,308","-756,420","-786,108","-55,860","-98,965","302,477","-748,539","-1,155,910","-89,933","-900,079"
