"ｺｰﾄﾞ","勘定科目名"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"
"6113","広告宣伝費","0","0","0","0","60,418","12,000","119,355","45,445","115,500","99,209","172,000","77,655"
"6114","販売促進費","0","0","0","0","974,263","370,028","423,124","1,005,420","467,786","1,239,564","622,974","1,387,550"
"6115","荷造発送費","0","0","0","0","367","367","367","367","368","1,035","916","0"
"6116","外注費","0","0","0","0","2,079,091","1,858,091","2,156,000","2,758,818","1,512,818","1,401,818","1,277,818","930,048"
"6117","支払手数料","0","0","0","0","925,973","135,234","714,511","721,781","731,670","387,973","938,183","708,083"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","216,667","216,667","216,667","216,667","216,667","-23,333","216,667","216,667"
"6312","法定福利費","0","0","0","0","351,197","351,197","401,525","315,535","339,058","337,319","330,652","324,772"
"6226","厚生費","0","0","0","0","0","0","41,031","1,637","146,210","-12,727","0","20,000"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","0","0","0","0","55,674","55,674","55,674","55,674","85,845","51,771","51,771","51,771"
"6234","リース料","0","0","0","0","0","0","0","0","0","0","16,400","16,400"
"6215","地代家賃","0","0","0","0","404,545","404,545","404,545","404,545","404,545","412,636","412,636","412,636"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","13,000","0","0","0","0","0","0","0"
"6218","通信交通費","0","0","0","0","33,919","147,208","136,649","99,483","1,697,654","94,355","282,421","641,123"
"6219","水道光熱費","0","0","0","0","54,675","52,535","4,484","92,108","188,872","114,469","123,872","-111,606"
"6221","租税公課","0","0","0","0","0","600","2,000","0","2,000","5,200","0","180"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","40,000"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","0","0","0","0","0","0","0","0","0","0","0","0"
"6225","備品消耗品費","0","0","0","0","13,137","46,858","21,285","35,568","26,254","21,970","108,833","51,999"
"6227","管理諸費","0","0","0","0","7,000","10,460","13,920","12,190","10,460","10,460","10,460","10,460"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","0","0","0","0","7,898,640","6,242,781","7,767,588","8,334,458","8,788,889","6,923,082","7,222,481","7,366,972"
,"営業利益（損失）","0","0","0","0","3,606,423","-2,938,977","-6,748","-574,429","-774,255","-552,577","135,949","1,223,559"
"7111","受取利息","0","0","0","0","0","0","0","0","133","0","0","0"
"7112",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","133","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","0","0","0","0","3,606,423","-2,938,977","-6,748","-574,429","-774,122","-552,577","135,949","1,223,559"
