"ｺｰﾄﾞ","勘定科目名"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"
"6114","販売促進費","50,075","55,764","52,199","75,688","43,811","21,955","29,685","183,497","59,603","54,866","56,136","96,670"
"6115","荷造発送費","0","0","0","0","0","0","0","409","0","0","891","2,691"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","21,873","0"
"6117","支払手数料","299,381","166,534","174,103","338,166","233,223","40,845","203,416","208,793","264,422","195,532","57,052","239,021"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","85,000","0","0","0","0","0","25,000","0","0","0"
"6312","法定福利費","99,960","99,960","118,816","99,960","99,960","101,948","104,433","104,433","112,038","104,433","104,433","101,806"
"6226","厚生費","4,057","45,520","17,587","0","0","6,800","18,961","5,000","5,000","28,478","5,000","5,000"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","124,211","124,211","124,211","124,211","124,211","124,291","104,598","104,598","104,598","104,598","104,598","104,598"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","0","45,295","0","0"
"6217","事務用消耗品費","0","0","0","0","1,197","1,295","4,127","3,101","73","400","3,636","902"
"6218","通信交通費","13,065","13,014","13,295","3,436","22,448","13,274","3,627","22,745","3,613","22,367","13,274","13,438"
"6219","水道光熱費","187,760","195,559","150,392","190,492","205,224","257,038","175,506","178,780","226,827","337,211","332,675","343,062"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","19,000","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","1,749","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","15,000","15,000","15,000","15,000","15,000","30,000","15,000","15,000","15,000","15,000","15,000","15,000"
"6225","備品消耗品費","161,850","160,214","69,589","168,021","133,523","94,378","60,881","-15,954","98,875","111,213","36,128","132,824"
"6227","管理諸費","20,390","18,180","18,330","17,775","21,931","750","20,320","18,105","18,090","44,690","20,130","29,700"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","22,000","10,000","0","10,000","10,000","0","20,000","10,000","10,000","10,000","10,000","26,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","2,566,171","2,288,181","2,153,462","2,599,391","2,430,511","1,990,379","2,248,729","2,371,930","2,591,650","2,655,877","2,206,516","2,678,923"
,"営業利益（損失）","784,906","-1,104,376","-510,764","-47,188","-317,904","-1,879,588","-673,921","-911,203","91,398","-630,412","-1,017,248","637,826"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","1,921","1,903","1,477","1,693"
,"営業外収益計","0","0","0","0","0","0","0","0","1,921","1,903","1,477","1,693"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","100","-6,384"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","100","-6,384"
,"経常利益（損失）","784,906","-1,104,376","-510,764","-47,188","-317,904","-1,879,588","-673,921","-911,203","93,319","-628,509","-1,015,871","645,903"
