"ｺｰﾄﾞ","勘定科目名","31年  3月","31年  4月"," 1年  5月"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"
"6231","雑費","0","0","0","0","0","441,850","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,241,654","4,191,679","4,286,611","3,727,727","3,973,117","4,923,145","3,735,427","3,755,982","3,710,746","4,022,834","3,994,285","3,663,480"
,"営業利益（損失）","977,915","395,708","262,717","197,221","-10,572","-1,105,354","-9,189","165,653","688,170","1,314,196","488,325","-19,002"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","-30"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","-30"
,"経常利益（損失）","977,915","395,708","262,717","197,221","-10,572","-1,105,354","-9,189","165,653","688,170","1,314,196","488,325","-18,972"
