"ｺｰﾄﾞ","勘定科目名"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"
,"販売費及び一般管理費計","5,144,002","4,548,512","5,656,177","4,988,555","4,980,107","5,324,916","4,910,510","4,645,511","5,918,002","3,715,335","3,527,759","3,853,317"
,"営業利益（損失）","-319,848","1,725,185","-566,232","-1,153,697","-111,538","1,639,977","1,638,407","-167,128","-1,361,698","-3,179,311","-2,323,712","-782,415"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","412,276","0","0","89,000","102,272","0","0","0","530,000","0","0","0"
,"営業外収益計","412,276","0","0","89,000","102,272","0","0","0","530,000","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","-390","0","0","0","0","51","0","-102","-20"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","-390","0","0","0","0","51","0","-102","-20"
,"経常利益（損失）","92,428","1,725,185","-566,232","-1,064,307","-9,266","1,639,977","1,638,407","-167,128","-831,749","-3,179,311","-2,323,610","-782,395"
