"ｺｰﾄﾞ","勘定科目名"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"
"6113","広告宣伝費","372,370","74,629","205,295","211,233","212,099","161,061","224,980","162,802","102,883","95,155","76,232","152,569"
"6114","販売促進費","46,952","16,047","42,970","16,000","31,859","27,000","55,483","48,787","70,584","38,582","24,635","42,419"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","1,682"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","306,985","337,316","298,663","318,982","341,594","410,684","316,209","358,054","357,263","358,495","368,750","393,817"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","50,000","0","0","0","0","112,600","67,250","67,250","67,250","67,250","44,833","44,833"
"6312","法定福利費","147,090","177,912","177,912","175,016","175,179","157,840","160,127","113,565","105,150","102,345","142,771","139,065"
"6226","厚生費","0","23,482","106,600","135,400","140,600","32,223","379,360","181,666","69,666","128,878","69,000","41,713"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","460,394","460,394","460,394","460,394","460,394","460,394","460,394","460,394","460,394","360,506","427,305","427,305"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","550,000","550,000","550,000","550,000","550,000","550,000","550,000","550,000","575,000","575,000","575,000","575,000"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","19,860","0","0","20,700","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","1,055","0","0","4,274"
"6218","通信交通費","19,905","24,231","10,659","5,475","8,376","6,658","6,788","7,190","6,675","6,709","6,722","6,709"
"6219","水道光熱費","350,921","368,463","483,351","326,025","384,238","353,891","419,465","418,147","591,535","592,008","568,104","417,249"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","0","0","0","0","0","0","0","0","0","0","0","0"
"6225","備品消耗品費","101,589","91,180","278,443","207,721","245,092","187,165","169,258","252,889","186,832","101,704","230,957","64,337"
"6227","管理諸費","86,017","64,301","83,121","64,301","64,301","52,836","72,085","64,301","73,201","64,301","63,661","66,235"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,150,694","3,635,162","4,279,961","4,345,165","4,110,651","4,145,090","4,601,854","4,187,647","4,271,030","3,950,497","4,231,007","3,971,296"
,"営業利益（損失）","-422,470","-873,952","-1,759,378","-659,696","-654,714","-66,895","-1,273,019","-519,431","-225,272","-531,866","-540,011","-11,566"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","1,127","-1","0","23,620","4,168","15,281","0","9,400","-3,000","0","17,865","61,450"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","100,000","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","1,127","-1","0","23,620","4,168","15,281","0","9,400","-3,000","100,000","17,865","61,450"
,"経常利益（損失）","-423,597","-873,951","-1,759,378","-683,316","-658,882","-82,176","-1,273,019","-528,831","-222,272","-631,866","-557,876","-73,016"
