"ｺｰﾄﾞ","勘定科目名"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"
"6225","備品消耗品費","847,950","753,065","587,386","770,520","405,640","768,650","652,823","611,391","807,584","983,201","753,264","635,281"
"6227","管理諸費","272,960","379,020","785,076","285,420","486,526","279,427","278,021","291,019","294,765","270,813","245,141","917,141"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","64,500","0","22,000","0","12,400","0","4,000","60,000","0","0","4,000","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","1,900","0","2,000","0","0","19,400","0","0","0","0","0","10,736"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","10,369,859","10,716,603","11,951,712","10,977,831","10,366,022","11,246,855","10,779,328","11,151,369","10,584,171","12,110,697","11,982,162","11,028,187"
,"営業利益（損失）","1,421,342","-269,944","-1,154,722","-1,733,570","873,439","968,041","-334,468","79,201","-626,111","1,604,024","439,966","-1,876,809"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","194,545","194,545","194,545","194,545","194,545","196,181","200,637","194,273","207,545","200,909","200,909","200,909"
,"営業外収益計","194,545","194,545","194,545","194,545","194,545","196,181","200,637","194,273","207,545","200,909","200,909","200,909"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","-3","0","0","0","-24","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","-3","0","0","0","-24","0","0","0","0","0","0","0"
,"経常利益（損失）","1,615,890","-75,399","-960,177","-1,539,025","1,068,008","1,164,222","-133,831","273,474","-418,566","1,804,933","640,875","-1,675,900"
