"ｺｰﾄﾞ","勘定科目名"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"
"6115","荷造発送費","1,955","1,063","228","227","0","1,513","11,116","0","26,696","0","0","6,660"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","495,666","405,076","462,982","443,036","505,546","559,258","674,063","677,185","487,780","450,700","195,971","114,342"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","-355,250","147,000","147,000","147,000","147,000","147,000","-312,250","147,000","147,000","147,000","0","0"
"6312","法定福利費","591,983","484,135","459,617","451,154","437,354","437,354","489,134","440,630","432,214","407,940","396,431","396,431"
"6226","厚生費","145,927","201,345","115,558","352,365","137,857","130,671","83,274","299,192","57,841","90,330","3,000","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","207,571","207,571","207,571","478,803","198,155","198,155","198,155","198,155","198,155","198,155","198,155","198,155"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","4,000,000","4,000,000","4,000,000","4,074,074","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","1,930,000","1,930,000"
"6216","修繕／車両関係費","231,000","458,485","321,756","1,064,000","459,137","555,900","481,133","642,000","342,778","99,000","91,000","0"
"6217","事務用消耗品費","0","0","0","3,639","0","0","0","0","0","0","0","0"
"6218","通信交通費","30,896","17,939","13,867","13,933","14,597","39,057","15,711","52,065","15,807","30,619","23,769","24,164"
"6219","水道光熱費","584,673","735,524","693,147","911,036","622,632","598,502","486,545","709,365","600,422","659,805","527,512","473,032"
"6221","租税公課","6,000","4,000","6,000","6,000","10,000","6,000","10,000","9,600","6,000","4,000","0","2,000"
"6222","寄付金","20,000","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","55,160","55,160","55,160","55,160","32,560","30,000","30,000","30,000","30,000","30,000","30,000","30,000"
"6225","備品消耗品費","686,839","556,187","530,528","1,877,883","597,572","412,118","618,165","443,352","410,865","269,387","448,495","410,423"
"6227","管理諸費","343,215","382,021","369,160","240,421","328,824","348,437","315,805","268,749","302,330","271,039","158,868","406,677"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","14,000","18,000","0","-9,000","9,000","24,000","0","9,000","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","13,936,159","13,684,885","13,729,308","16,652,348","13,468,986","14,146,157","13,868,975","14,047,848","13,218,160","12,031,687","8,107,290","7,515,618"
,"営業利益（損失）","-2,422,455","-3,589,670","-2,574,192","-6,867,623","-2,304,003","496,034","3,990,431","1,101,280","-2,614,762","-3,270,644","-4,645,293","-189,478"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","6,597","4,944","5,597","7,556","5,653","6,749","4,901","6,818","7,305","4,430","6,054","2,444"
,"営業外収益計","6,597","4,944","5,597","7,556","5,653","6,749","4,901","6,818","7,305","4,430","6,054","2,444"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-2,415,858","-3,584,726","-2,568,595","-6,860,067","-2,298,350","502,783","3,995,332","1,108,098","-2,607,457","-3,266,214","-4,639,239","-187,034"
