"ｺｰﾄﾞ","勘定科目名"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"
"6111","給与手当","631,230","631,230","254,000","234,000","234,000","234,000","239,000","234,000","234,000","234,000","239,000","239,000"
"6311","雑給","410,480","332,164","497,276","412,437","361,607","439,020","463,484","471,182","415,048","480,670","612,016","519,982"
"6112","旅費交通費","29,028","15,563","22,399","17,801","13,582","20,400","19,546","24,418","19,509","44,410","33,855","35,055"
"6113","広告宣伝費","121,860","111,304","141,542","-34,797","121,998","143,358","196,293","74,696","117,071","155,495","204,834","122,046"
"6114","販売促進費","50,788","38,810","87,755","35,658","47,514","41,389","48,945","34,529","38,240","64,010","42,115","37,597"
"6115","荷造発送費","600","0","891","0","2,055","1,364","891","0","891","891","0","0"
"6116","外注費","47,896","0","57,167","72,730","68,945","104,461","116,480","234,734","92,507","219,776","124,813","204,588"
"6117","支払手数料","242,021","191,319","310,207","235,161","213,245","266,695","367,451","221,284","341,046","475,703","392,743","418,044"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","37,166","37,166","-185,834","37,166","37,166","37,166","37,166","37,166","37,166","37,166","37,166","37,166"
"6312","法定福利費","121,578","121,578","121,578","60,714","60,714","60,714","60,930","60,930","62,457","60,930","60,930","65,137"
"6226","厚生費","909","4,878","54,384","10,384","10,384","0","0","0","0","0","0","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","100,403","100,403","100,403","100,403","100,403","100,403","100,403","100,403","100,403","100,403","100,403","100,452"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000"
"6216","修繕／車両関係費","0","76,318","0","62,100","0","0","0","0","0","395,000","0","0"
"6217","事務用消耗品費","0","200","0","200","3,636","0","0","3,870","0","4,536","0","0"
"6218","通信交通費","12,943","12,770","3,360","22,248","12,817","12,745","3,360","22,389","12,892","14,538","13,173","3,469"
"6219","水道光熱費","310,775","257,666","218,416","351,107","507,550","667,763","241,511","48,873","347,926","215,760","214,410","43,990"
"6221","租税公課","0","34,200","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","19,000","9,000","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","21,000","21,000","0","9,091","0","0","0","0"
"6224","保険料","15,000","37,450","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","53,490"
"6225","備品消耗品費","355,899","34,254","39,079","283,667","32,185","142,711","70,983","103,748","43,638","131,801","69,655","178,621"
"6227","管理諸費","28,661","27,491","18,532","31,957","16,526","19,852","23,431","18,161","18,731","26,819","25,655","26,652"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","10,000","10,000","10,000","10,000","10,000","22,000","10,000","10,000","10,000","10,000","10,000","10,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","2,857,237","2,404,764","2,115,155","2,296,936","2,220,327","2,680,041","2,344,874","2,054,474","2,236,525","3,016,908","2,525,768","2,425,289"
,"営業利益（損失）","-1,020,753","-909,707","672,935","-15,612","44,281","-467,647","1,067,896","-606,165","-1,082,335","707,703","869,462","672,027"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","137","1,280","743","460","426","955","396","444","1,054","233","3,825","684"
,"営業外収益計","137","1,280","743","460","426","955","396","444","1,054","233","3,825","684"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","1,002","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","1,002","0","0"
,"経常利益（損失）","-1,020,616","-908,427","673,678","-15,152","44,707","-466,692","1,068,292","-605,721","-1,081,281","706,934","873,287","672,711"
