"ｺｰﾄﾞ","勘定科目名"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"
"6221","租税公課","18,490","10,600","40,600","38,800","20,900","34,790","30,600","68,500","36,900","131,700","17,784","116,400"
"6222","寄付金","70,000","30,000","0","4,000","7,000","0","0","0","20,000","0","0","0"
"6223","接待交際費","3,727","37,408","0","0","12,311","48,103","0","0","26,660","0","3,809","6,545"
"6224","保険料","842,175","1,651,528","875,145","869,307","856,067","875,725","901,365","902,225","854,805","842,175","857,175","857,175"
"6225","備品消耗品費","5,463,402","11,058,065","6,372,931","9,329,872","10,918,382","6,293,991","6,165,125","6,979,901","8,105,397","7,280,915","7,277,734","7,290,333"
"6227","管理諸費","2,602,947","1,855,410","2,683,132","2,703,228","2,932,763","2,753,017","3,480,073","2,896,194","2,834,044","3,999,418","3,320,646","4,972,424"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","48,400","40,800","115,800","60,300","69,800","157,600","31,800","140,300","116,400","141,800","234,800","185,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","65,000","0","30,580","0","3,214","0","0","5,900","10,000","7,408","0","36,500"
,"販売費及び一般管理費計","121,230,176","132,510,390","136,258,269","140,415,277","156,914,122","147,027,110","132,629,565","141,824,579","143,120,740","159,608,884","149,575,285","152,813,868"
,"営業利益（損失）","-50,273,737","-78,975,026","-3,912,442","696,025","30,938,810","-9,200,716","-56,213,402","-10,813,441","-12,132,797","-12,282,580","-22,794,867","-7,150,781"
"7111","受取利息","0","172","0","0","0","0","10","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","756,967","1,469,518","279,993","343,728","384,383","1,147,986","309,369","3,987,868","367,017","959,552","539,728","347,112"
,"営業外収益計","756,967","1,469,690","279,993","343,728","384,383","1,147,986","309,379","3,987,868","367,017","959,552","539,728","347,112"
"7511","支払利息","0","0","0","0","0","0","0","108,060","-108,060","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","5,750","9,962","-8,157","29,819","1,182","979","-673","38,916","21,160","11,877","368","-440"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","8,302,250","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","18,920","0"
,"営業外費用計","5,750","8,312,212","-8,157","29,819","1,182","979","-673","146,976","-86,900","11,877","19,288","-440"
,"経常利益（損失）","-49,522,520","-85,817,548","-3,624,292","1,009,934","31,322,011","-8,053,709","-55,903,350","-6,972,549","-11,678,880","-11,334,905","-22,274,427","-6,803,229"
