"ｺｰﾄﾞ","勘定科目名"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","192,500","0","0","0","0","0","80,000","0"
"6312","法定福利費","388,313","400,445","415,556","415,556","416,107","396,452","384,365","438,980","421,088","421,088","415,906","393,068"
"6226","厚生費","94,609","61,689","95,964","158,900","21,200","5,054","0","99,100","56,371","44,000","132,073","37,400"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","660,730","143,557","602,713","602,713","602,713","602,713","602,713","602,713","602,713","602,713","602,713","602,713"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","1,227,273","1,227,273","1,227,273","1,227,273","1,227,273","1,227,273","1,227,273","987,273","987,273","987,273","987,273","987,273"
"6216","修繕／車両関係費","0","0","368,636","0","25,000","56,000","65,700","8,000","286,250","0","591,300","829,080"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","2,545","891"
"6218","通信交通費","12,503","11,881","2,203","21,749","2,203","12,029","11,916","27,789","23,410","11,714","11,758","2,203"
"6219","水道光熱費","406,820","837,921","488,854","705,234","410,608","904,958","479,719","807,640","354,096","826,736","426,998","744,769"
"6221","租税公課","0","0","0","0","0","0","0","2,000","0","0","0","1,000"
"6222","寄付金","5,000","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000"
"6225","備品消耗品費","477,715","705,065","516,517","594,582","1,030,050","338,654","488,822","647,390","493,681","802,675","413,044","431,377"
"6227","管理諸費","192,330","191,030","594,336","76,680","277,180","194,320","232,330","174,138","231,680","630,680","232,980","221,876"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","30,000","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","9,033,858","8,768,107","9,921,150","9,682,824","10,473,179","9,035,547","8,440,278","9,641,685","8,554,752","9,378,891","8,631,425","9,452,095"
,"営業利益（損失）","447,607","-772,777","-352,109","980,375","195,940","-552,931","-1,728,330","418,244","-1,163,402","-1,445,385","-1,991,516","-1,526,564"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","-160","0","0","0","-330","330","0","0","0","0","0","26"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","200,000","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","-160","200,000","0","0","-330","330","0","0","0","0","0","26"
,"経常利益（損失）","447,767","-972,777","-352,109","980,375","196,270","-553,261","-1,728,330","418,244","-1,163,402","-1,445,385","-1,991,516","-1,526,590"
