"ｺｰﾄﾞ","勘定科目名"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"
"6212","社員給与","921,364","912,773","863,691","949,227","898,614","1,073,450","932,905","1,136,214","1,049,882","1,148,046","1,220,823","1,038,441"
"6213","従業員賞与","89,000","89,000","89,000","89,000","89,000","89,000","-274,759","89,000","89,000","89,000","89,000","-192,794"
"6312","法定福利費","21,374","135,711","135,873","135,944","135,390","135,389","112,701","343,222","162,701","176,729","199,682","199,506"
"6226","厚生費","50,332","7,359","3,680","21,774","3,680","3,680","3,680","3,680","3,680","62,916","3,680","7,498"
"6119","退職手当等","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","370,000","370,000","370,000","370,000","370,000","370,000","370,000","370,000","370,000","360,930","351,000","351,000"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃・リース料","5,455","5,455","5,455","5,455","5,455","867,438","5,455","5,455","5,455","66,636","5,455","5,455"
"6216","修繕費","169,960","172,730","124,000","611,665","3,230","224,380","183,182","630,195","86,440","63,646","73,775","30,560"
"6217","事務用消耗品費","22,381","33,626","13,303","18,855","1,743","10,608","58,149","19,990","19,745","22,766","31,761","27,900"
"6218","通信交通費","20,122","23,357","26,197","23,328","35,708","24,181","23,329","29,395","23,333","32,708","35,696","23,317"
"6219","水道光熱費","136,548","241,851","269,587","344,319","264,662","224,916","150,339","182,542","145,261","251,996","169,544","235,710"
"6221","租税公課","117,600","0","114,000","17,800","9,020","145,400","0","0","170,000","56,000","0","54,350"
"6222","会議費","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","1,900","10,000","0","0","0","6,363","0","0"
"6224","保険料","0","44,310","0","10,005","0","0","0","0","0","140,720","347,350","34,360"
"6225","備品消耗品費","75,314","51,055","60,795","63,439","21,023","18,009","78,532","217,853","50,897","40,834","22,912","41,118"
"6227","管理諸費","333,477","102,800","144,510","45,900","45,900","95,900","45,900","45,900","45,900","85,900","45,900","367,060"
"6228","寄附金","0","5,455","0","10,000","1,000","0","0","5,000","0","20,000","0","0"
"6229","その他の一般管理費","0","33,000","16,500","16,500","0","33,000","16,500","0","33,000","16,500","16,500","16,500"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","62,447","59,676","72,121","87,974","78,370","98,254","59,151","67,401","51,712","66,528","54,188","54,037"
,"販売費及び一般管理費計","3,906,956","3,768,230","3,611,442","4,431,826","3,629,162","4,972,452","3,403,575","4,891,481","4,003,197","4,585,310","4,450,227","3,888,430"
,"営業利益（損失）","886,742","936,945","685,448","358,887","1,243,421","508,771","1,157,549","-348,598","631,350","421,564","1,465,198","1,029,230"
"7111","受取利息","0","0","0","79","0","0","0","0","0","168","0","0"
"7112","受入家賃","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","228,947","0","0","0","22","0","0"
,"営業外収益計","0","0","0","79","0","228,947","0","0","0","190","0","0"
"7511","支払利息割引料","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","2,830","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","2,830","0","0"
,"経常利益（損失）","886,742","936,945","685,448","358,966","1,243,421","737,718","1,157,549","-348,598","631,350","418,924","1,465,198","1,029,230"
