"ｺｰﾄﾞ","勘定科目名"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"
"6111","給与手当","4,215,820","4,298,072","4,348,560","4,537,420","4,724,893","4,549,725","4,414,942","3,939,171","5,249,108","5,401,418","5,571,476","-47,132"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
"6112","旅費交通費","993,246","304,048","305,682","222,466","375,300","170,739","314,988","331,958","570,568","532,138","308,931","80,450"
"6113","広告宣伝費","1,100,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300"
"6114","販売促進費","0","0","0","0","0","0","0","0","0","0","0","0"
"6115","発送配達費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","758,231","609,951","158,317","118,697","1,295,942","47,391","173,097","109,261","132,152","598,918","691,944","994,221"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","600,000","600,000","600,000","600,000","600,000","600,000","700,000","700,000","700,000","700,000","700,000","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6210","処遇改善手当","321,952","308,146","328,418","374,024","311,325","314,074","286,104","304,478","284,658","272,187","305,782","291,396"
"6213","従業員賞与","630,375","630,375","630,375","630,375","-3,261,325","723,113","723,113","723,113","723,113","723,113","723,113","723,113"
"6209","退職手当","0","0","0","0","310,080","0","0","0","0","0","0","0"
"6312","法定福利費","1,097,236","621,530","559,172","611,831","1,555,648","0","614,997","637,840","627,647","899,221","783,118","19,638"
"6226","厚生費","0","1,018","50,000","28,009","34,873","0","59,375","0","0","48,399","41,132","229,091"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","522,000","522,000","522,000","522,000","601,853","260,103","260,103","260,103","260,103","260,103","260,103","260,103"
"6234","リース料","0","0","0","0","59,640","0","39,760","39,760","39,760","39,760","39,760","59,040"
"6215","地代家賃","949,364","1,097,000","1,004,273","987,909","1,648,666","1,209,454","1,237,454","1,223,454","1,230,454","1,691,672","2,021,418","1,803,545"
"6216","修繕費","0","0","0","0","0","0","0","0","0","1,357,273","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","54,691","110,117","80,837","186,635","180,470","0","95,726","123,006","275,282","393,238","156,139","42,585"
"6219","水道光熱費","51,224","165,734","178,570","154,874","222,070","0","106,700","119,757","155,799","237,079","48,424","189,769"
"6221","租税公課","38,000","0","0","600","419,200","200","0","1,200","1,949,224","171,200","1,800","38,700"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","20,000"
"6223","接待交際費","0","0","5,600","6,338","28,840","2,500","15,864","17,125","31,486","12,050","0","1,500"
"6224","保険料","119,414","10,814","83,484","10,814","120,861","-115,583","779,867","351,157","5,917","5,917","79,567","343,317"
"6225","備品消耗品費","111,627","920,216","1,281,021","504,099","794,043","26,333","313,743","365,904","256,538","881,673","465,991","168,572"
"6227","管理諸費","81,380","53,338","50,000","101,477","127,222","37,000","581,321","67,886","253,591","1,120,176","63,636","80,600"
"6228","諸会費","0","0","8,000","24,000","132,200","12,000","0","0","14,000","0","0","0"
"6229","清掃・衛生費","0","0","0","0","0","0","0","181,818","172,000","50,000","60,000","60,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","13,914","0","0","0","0","0","0","0"
"6231","雑費","0","0","9,000","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","11,644,860","10,262,659","10,213,609","9,631,868","10,306,015","7,847,349","10,727,454","9,507,291","12,941,700","15,405,835","12,332,634","5,368,808"
,"営業利益（損失）","-6,166,083","17,716,459","5,485,282","23,851,344","-17,064,182","5,579,974","-4,319,204","27,179,819","-5,737,113","20,176,371","-9,514,945","46,779"
"7111","受取利息","0","252","26","0","4","0","0","343","43","0","0","0"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","61","300","0","0","0","0","0","0"
"7118","雑収入","10,662","334,787","305,179","339,862","2,272,283","455,818","202,746","329,785","288,246","224,018","242,069","2,195,752"
,"営業外収益計","10,662","335,039","305,205","339,862","2,272,348","456,118","202,746","330,128","288,289","224,018","242,069","2,195,752"
"7511","支払利息","38,937","19,865","18,848","15,806","805,402","18,311","17,922","16,968","240,287","109,690","89,652","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","50,000","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","38,937","19,865","18,848","15,806","855,402","18,311","17,922","16,968","240,287","109,690","89,652","0"
,"経常利益（損失）","-6,194,358","18,031,633","5,771,639","24,175,400","-15,647,236","6,017,781","-4,134,380","27,492,979","-5,689,111","20,290,699","-9,362,528","2,242,531"
