"ｺｰﾄﾞ","勘定科目名"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"
"6311","雑給","1,167,011","1,100,782","1,135,521","1,096,436","1,250,113","1,153,432","1,041,097","1,070,149","1,162,295","1,429,704","1,063,802","1,067,521"
"6112","旅費交通費","41,761","36,883","51,120","47,340","59,895","92,840","37,681","61,456","41,798","45,502","58,316","47,399"
"6113","広告宣伝費","10,000","81,391","128,198","59,821","105,863","93,777","15,355","117,012","41,194","15,200","15,000","15,000"
"6114","販売促進費","31,665","21,955","22,664","21,829","21,636","5,365","14,182","4,795","17,001","11,000","4,109","7,472"
"6115","荷造発送費","0","-296","0","0","1,464","0","0","0","0","373","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","675,136","618,534","663,658","665,187","721,540","673,002","631,002","689,133","736,648","770,163","785,886","739,365"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","50,000","0","0","0","0","163,750","74,375","74,375"
"6312","法定福利費","98,060","99,004","100,862","100,862","108,017","100,862","100,862","99,178","99,175","122,034","123,815","100,955"
"6226","厚生費","0","-2,727","0","7,315","5,000","45,185","5,000","5,000","7,800","20,343","185,473","60,866"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","271,457","15,740","256,449","256,449","256,449","256,449","256,449","256,449","256,449","256,449","256,449","256,449"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","374,316","542,661","644,904","653,358","701,288","621,186","621,186","648,061","669,267","747,410","633,531","709,857"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","28,880","0","0","0"
"6217","事務用消耗品費","0","0","0","1,294","0","0","1,000","0","0","0","0","0"
"6218","通信交通費","12,768","5,866","2,980","10,441","2,980","14,441","11,565","8,678","5,489","15,775","8,491","0"
"6219","水道光熱費","382,598","335,550","327,094","336,907","354,889","374,204","326,204","312,574","387,668","402,448","403,631","401,153"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","37,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","15,000","30,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000"
"6225","備品消耗品費","176,374","233,209","144,263","221,896","183,552","90,155","120,537","64,579","104,294","56,773","95,331","105,965"
"6227","管理諸費","0","0","1,622","0","7,991","12,000","6,000","12,000","12,000","31,927","12,000","15,938"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","14,000","34,000","-14,000","0","0","0","0","14,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,870,946","3,733,352","4,126,135","4,112,935","4,478,477","4,170,698","3,777,920","3,952,864","4,173,758","4,740,651","4,327,009","4,260,115"
,"営業利益（損失）","436,201","-258,481","483,890","421,023","645,355","207,031","-658,641","748,561","704,371","704,516","227,021","955,624"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","-27","0","0","0","0","0","-340","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","961,473","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","961,446","0","0","0","0","0","-340","0","0","0","0"
,"経常利益（損失）","436,201","-1,219,927","483,890","421,023","645,355","207,031","-658,641","748,901","704,371","704,516","227,021","955,624"
