"ｺｰﾄﾞ","勘定科目名"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","189,793","0","0","0","0"
,"販売費及び一般管理費計","4,394,681","4,641,226","4,014,319","4,362,414","4,054,403","4,577,243","5,512,325","4,703,300","4,472,558","4,280,774","4,221,254","4,229,425"
,"営業利益（損失）","-1,681,972","1,923,281","1,727,916","-1,624,263","-3,395,300","6,466,633","1,216,044","-2,716,784","-1,713,545","-4,129,302","-2,539,818","-1,849,404"
"7111","受取利息","0","0","149","108","0","0","0","0","270","120","0","0"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","20,000","22,770","22,519","122,901","38,458","392,483","85,626","67,029","35,935","65,603","93,728","16,961"
,"営業外収益計","20,000","22,770","22,668","123,009","38,458","392,483","85,626","67,029","36,205","65,723","93,728","16,961"
"7511","支払利息","42,989","37,072","35,875","37,072","0","72,947","-47,712","35,798","32,333","-21,663","35,798","934,642"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","42,989","37,072","35,875","37,072","0","72,947","-47,712","35,798","32,333","-21,663","35,798","934,642"
,"経常利益（損失）","-1,704,961","1,908,979","1,714,709","-1,538,326","-3,356,842","6,786,169","1,349,382","-2,685,553","-1,709,673","-4,041,916","-2,481,888","-2,767,085"
