"ｺｰﾄﾞ","勘定科目名"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","0","0","0","167,500","0","0"
"6312","法定福利費","215,896","174,148","174,148","132,554","129,340","98,447","110,192","115,686","115,686","196,200","172,489","176,817"
"6226","厚生費","54,885","1,070","0","4,360","7,180","106,730","23,508","5,862","9,974","9,742","10,144","6,126"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","259,677","259,677","259,677","259,677","259,677","259,677","720,174","338,395","338,395","338,395","338,395","338,395"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","570,192","570,192","-293,698","750,577","475,355","516,282","552,907","656,306","715,633","663,120","570,192","570,192"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","2,000","0","245","800","0","1,891","0","1,580","3,920","0","0","0"
"6218","通信交通費","10,986","5,493","0","10,806","5,483","5,486","16,933","0","34,206","4,631","8,330","5,017"
"6219","水道光熱費","236,161","198,905","87,410","195,151","237,212","260,654","258,897","249,765","261,935","232,937","224,203","236,427"
"6221","租税公課","0","0","200","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","131,252","18,762","17,264","94,980","387,427","120,365","108,763","223,339","158,159","282,774","158,913","38,171"
"6227","管理諸費","4,800","2,400","0","4,800","7,200","5,397","4,800","4,800","5,097","7,200","7,200","12,350"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,097,037","2,843,972","2,100,640","3,665,461","3,668,474","3,424,492","4,036,186","4,135,721","4,892,767","4,896,117","4,098,396","3,966,624"
,"営業利益（損失）","-1,181,716","-2,419,301","-655,708","-288,239","-79,781","683,590","28,287","971,978","824,732","92,856","-600,739","-480,274"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","738","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","1,274,601","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","1,274,601","738","0","0","0","0"
,"経常利益（損失）","-1,181,716","-2,419,301","-655,708","-288,239","-79,781","683,590","-1,246,314","971,240","824,732","92,856","-600,739","-480,274"
