"ｺｰﾄﾞ","勘定科目名"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"
"6113","広告宣伝費","659,907","1,309,276","842,986","912,845","1,228,550","814,603","1,150,676","605,010","727,139","974,718","856,682","43,917"
"6114","販売促進費","76,638","86,410","119,154","119,067","86,211","98,153","103,038","89,528","102,243","115,625","77,427","77,266"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","1,545","0"
"6116","外注費","0","0","42,809","58,023","73,543","10,797","38,309","44,739","114,957","0","0","13,065"
"6117","支払手数料","758,398","771,345","665,547","806,322","780,391","617,828","803,316","835,412","707,302","719,377","690,376","746,828"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","86,750","57,833","57,833","-259,167","57,833","57,833","57,833","57,833","57,833","57,833","57,833","57,833"
"6312","法定福利費","378,909","362,079","314,394","332,208","283,539","321,929","283,539","339,451","339,461","432,953","399,768","399,768"
"6226","厚生費","132,232","230,055","81,914","100,075","121,430","53,004","45,439","163,302","132,721","307,375","246,241","21,813"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","594,819","387,192","387,192","387,192","387,192","387,192","387,192","387,192","387,192","387,192","387,192","387,192"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","549,067","765,067","765,067","765,067","765,067","765,067","765,067","765,067","765,067","765,067","765,067","765,067"
"6216","修繕／車両関係費","405,950","0","90,000","400","174,345","727","0","44,678","224,500","218,500","71,500","200,182"
"6217","事務用消耗品費","0","0","0","0","0","0","0","100","0","0","2,545","107"
"6218","通信交通費","27,908","25,543","27,847","21,568","31,687","25,354","27,703","21,458","31,551","25,372","27,691","25,296"
"6219","水道光熱費","1,290,359","1,006,951","1,004,081","729,310","1,021,426","976,776","867,076","682,808","908,718","704,168","854,758","885,292"
"6221","租税公課","1,000","1,000","1,000","2,000","1,000","2,000","5,000","1,000","1,000","1,000","3,000","1,000"
"6222","寄付金","0","3,000","0","0","0","0","0","0","0","0","10,000","6,667"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","78,614","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568","78,568"
"6225","備品消耗品費","1,408,970","446,916","706,085","780,568","634,438","523,933","907,092","598,332","520,678","552,284","800,196","858,143"
"6227","管理諸費","260,074","303,954","264,124","284,448","590,075","272,530","257,982","281,975","248,975","297,435","246,903","281,175"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","20,000","0","0","0","14,000","0","50,000","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","12,000","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","11,178,340","10,432,422","9,348,468","9,869,877","10,669,375","8,769,648","10,466,988","8,896,206","9,476,259","9,543,704","10,075,041","9,502,877"
,"営業利益（損失）","-675,555","1,442,698","963,714","4,338,494","2,409,627","894,426","2,786,190","1,861,240","1,821,401","206,596","1,726,572","3,300,453"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","206","0","0","0","0","0","0","0","10,000","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","206","0","0","0","0","0","0","0","10,000","0","0","0"
,"経常利益（損失）","-675,761","1,442,698","963,714","4,338,494","2,409,627","894,426","2,786,190","1,861,240","1,811,401","206,596","1,726,572","3,300,453"
