"ｺｰﾄﾞ","勘定科目名"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"
"6311","雑給","1,778,081","1,715,239","1,736,515","976,630","715,083","868,428","852,910","781,829","779,448","1,071,134","1,249,408","1,265,951"
"6112","旅費交通費","65,057","49,768","62,975","24,278","9,965","26,000","74,192","39,940","34,180","24,884","51,951","45,856"
"6113","広告宣伝費","587,175","741,584","793,580","176,079","255,863","192,112","192,053","412,773","309,309","566,003","434,811","433,859"
"6114","販売促進費","53,266","56,095","48,354","16,261","16,015","16,302","26,948","20,738","72,416","20,293","47,363","51,862"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","198,540","160,321","200,680","139,640","168,637","166,826","155,274","147,470","197,414","164,221","178,134","194,036"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","59,000","59,000","59,000","0","0","0","0","0","0","0","0","125,000"
"6312","法定福利費","84,074","83,393","84,102","125,850","125,850","117,101","112,739","116,039","113,990","118,339","118,339","129,594"
"6226","厚生費","81,800","-13,545","5,000","0","6,960","0","5,000","591","18,600","7,091","6,727","5,000"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","92,488","92,488","92,488","92,488","92,488","92,488","92,488","92,488","331,016","79,288","79,288","79,288"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","796,364","796,364","796,364","796,364","586,364","586,364","796,364","814,364","778,364","796,364","796,364","796,364"
"6216","修繕／車両関係費","33,000","47,455","0","18,000","0","240,000","28,333","0","20,000","44,000","0","108,000"
"6217","事務用消耗品費","0","500","1,182","0","0","0","0","0","0","0","0","2,677"
"6218","通信交通費","25,933","4,003","25,385","14,538","3,503","24,976","14,278","14,875","14,306","3,503","25,198","3,503"
"6219","水道光熱費","485,271","409,053","523,724","378,257","401,421","217,424","302,023","386,329","899,097","484,722","498,461","315,704"
"6221","租税公課","3,000","2,000","2,000","0","0","0","0","0","0","1,000","1,000","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000"
"6225","備品消耗品費","319,637","444,869","376,891","168,797","153,490","213,605","256,534","326,556","165,183","430,845","342,177","370,244"
"6227","管理諸費","329,237","99,397","156,862","79,346","42,501","40,046","90,100","86,346","56,961","41,446","46,306","68,699"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","3,000","0","0","0","0","0","0","3,000","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","6,000","0","0"
,"販売費及び一般管理費計","5,964,423","5,735,484","5,944,602","3,865,445","3,429,583","3,622,617","3,635,236","4,066,338","4,601,284","4,705,133","4,710,027","4,827,137"
,"営業利益（損失）","1,434,693","255,269","492,769","-2,549,505","-2,302,327","-1,370,385","-789,736","-844,839","-1,108,854","664,647","101,627","565,844"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","2,460","-570","0","-570","0","0","0","20,000","0","0","144","56"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","200,000","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","2,460","-570","0","-570","0","0","0","20,000","200,000","0","144","56"
,"経常利益（損失）","1,432,233","255,839","492,769","-2,548,935","-2,302,327","-1,370,385","-789,736","-864,839","-1,308,854","664,647","101,483","565,788"
