"ｺｰﾄﾞ","勘定科目名"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","443,356","432,636","376,187","266,745","178,775","401,366","411,413","400,364","412,023","416,061","419,196","448,213"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","10,000","10,000","0","0","0","0","0","0","0","0","120,000","0"
"6312","法定福利費","50,272","52,608","89,047","89,047","59,810","50,968","54,009","72,823","84,035","84,035","120,473","83,842"
"6226","厚生費","30,744","5,000","0","0","0","5,000","5,000","2,250","78,290","2,250","0","3,977"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","1,019,239","1,019,239","1,019,239","1,019,239","1,019,239","1,019,239","1,019,239","1,693,190","964,132","964,132","964,132","964,132"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","751,899","751,898","751,898","751,898","751,898","751,898","751,898","751,898","751,898","751,898","751,898","751,898"
"6216","修繕／車両関係費","11,000","910,000","31,500","0","0","65,000","0","3,810","15,800","0","0","14,150"
"6217","事務用消耗品費","0","0","0","0","1,318","0","0","0","0","0","0","200"
"6218","通信交通費","16,957","27,128","24,382","12,115","31,767","19,444","24,845","19,383","24,669","19,251","16,772","19,352"
"6219","水道光熱費","389,121","378,339","287,732","229,662","308,995","355,925","371,989","468,014","279,928","289,330","208,838","283,011"
"6221","租税公課","0","1,000","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912"
"6225","備品消耗品費","121,220","237,083","19,864","40,587","83,603","95,645","95,231","107,281","46,800","156,898","87,674","64,286"
"6227","管理諸費","113,533","488,433","42,000","46,500","47,402","69,583","92,803","71,032","69,433","69,833","102,605","71,433"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","4,500","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,645,511","5,918,002","3,715,335","3,527,759","3,853,317","4,268,565","4,317,859","5,104,315","4,135,897","4,071,343","4,418,727","4,006,638"
,"営業利益（損失）","-167,128","-1,361,698","-3,179,311","-2,323,712","-782,415","-1,358,065","-1,349,304","-2,222,139","-1,160,828","-1,751,065","-1,475,933","-1,540,095"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","530,000","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","530,000","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","51","0","-102","-20","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","51","0","-102","-20","0","0","0","0","0","0","0"
,"経常利益（損失）","-167,128","-831,749","-3,179,311","-2,323,610","-782,395","-1,358,065","-1,349,304","-2,222,139","-1,160,828","-1,751,065","-1,475,933","-1,540,095"
