"ｺｰﾄﾞ","勘定科目名"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"
"6215","地代家賃","414,007","414,007","414,007","549,067","549,067","549,067","549,067","549,067","549,067","549,067","549,067","549,067"
"6216","修繕／車両関係費","0","412,800","463,900","46,500","137,920","0","53,350","171,741","0","26,690","45,929","0"
"6217","事務用消耗品費","0","0","0","0","0","0","391","0","0","0","2,468","0"
"6218","通信交通費","26,228","26,169","21,160","29,695","25,219","21,150","30,538","79,782","31,731","27,815","27,825","21,514"
"6219","水道光熱費","664,476","532,421","693,040","702,002","1,002,430","525,997","636,395","589,825","765,971","731,889","712,142","553,253"
"6221","租税公課","0","0","0","0","0","0","0","4,000","2,200","0","4,234","0"
"6222","寄付金","0","14,000","0","56,667","0","0","4,000","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","17,920"
"6224","保険料","78,568","78,568","78,568","78,568","138,752","78,568","78,568","78,568","85,338","78,568","85,144","78,568"
"6225","備品消耗品費","685,047","702,933","608,926","613,887","567,429","520,133","2,110,815","1,037,997","666,971","790,599","713,072","1,003,330"
"6227","管理諸費","171,725","219,725","185,256","204,725","171,725","212,955","171,725","211,725","293,920","216,902","247,180","829,998"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","50,000","0","0","0","0","20,000","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","65,000","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","8,340,136","8,840,216","9,591,063","8,065,398","8,759,021","8,044,163","10,023,316","10,054,665","9,835,107","8,545,463","9,723,300","10,668,070"
,"営業利益（損失）","2,475,190","1,201,362","1,610,857","-252,006","-3,238,564","3,112,027","525,029","3,225,306","1,780,127","-1,111,080","2,075,608","360,479"
"7111","受取利息","0","0","0","0","72","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","72","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","83,333","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","83,333","0","0","0","0","0","0","0"
,"経常利益（損失）","2,475,190","1,201,362","1,610,857","-252,006","-3,321,825","3,112,027","525,029","3,225,306","1,780,127","-1,111,080","2,075,608","360,479"
