"ｺｰﾄﾞ","勘定科目名"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","922,250","0","0","0","0","245,833","366,666","-47,953","245,833","0","0","0"
"6312","法定福利費","495,529","503,365","461,773","425,653","414,433","442,483","406,018","420,516","422,822","422,822","422,822","0"
"6226","厚生費","0","0","0","0","0","0","0","8,182","0","0","28,924","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","61,185","61,185","61,185","61,185","61,233","61,058","61,058","61,058","61,058","61,058","61,058","0"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","0"
"6216","修繕／車両関係費","0","0","0","0","0","20,000","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","27,913","16,756","5,255","26,900","16,113","16,871","15,867","5,331","41,910","107,356","107,571","0"
"6219","水道光熱費","69,659","55,961","62,550","77,755","102,204","101,822","87,488","63,796","76,307","102,746","178,700","550"
"6221","租税公課","0","0","2,000","0","2,000","0","2,600","4,000","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","1,600","0","0","0","0","0"
"6224","保険料","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000"
"6225","備品消耗品費","62,280","39,133","35,555","25,128","24,318","24,933","40,331","44,000","44,440","39,016","55,175","0"
"6227","管理諸費","10,220","11,620","10,460","12,190","10,460","10,460","10,460","10,460","10,460","10,460","12,190","0"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","40,000","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","6,487,167","5,601,601","5,804,446","6,286,657","5,879,501","7,252,429","5,923,324","6,423,821","5,822,190","5,590,362","6,657,424","631,312"
,"営業利益（損失）","-4,433,761","-3,046,085","1,496,488","-209,063","147,909","850,622","-7,869","-916,076","1,317,552","-664,876","2,834,771","-631,312"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","2,423","0","0","2,998"
,"営業外収益計","0","0","0","0","0","0","0","0","2,423","0","0","2,998"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-4,433,761","-3,046,085","1,496,488","-209,063","147,909","850,622","-7,869","-916,076","1,319,975","-664,876","2,834,771","-628,314"
