"ｺｰﾄﾞ","勘定科目名"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"
"6223","接待交際費","0","37,733","17,340","49,049","5,173","0","0","0","1,126","0","1,091","5,593"
"6224","保険料","0","34,326","0","4,222","0","0","0","0","0","0","0","373,220"
"6225","備品消耗品費","12,360","71,759","24,117","769,279","21,900","188,228","26,265","15,935","129,409","79,490","131,169","39,945"
"6227","管理諸費","46,800","46,800","214,150","46,800","46,800","394,300","90,800","46,800","46,800","46,800","90,800","46,800"
"6228","寄附金","0","3,000","0","0","0","0","0","0","0","0","20,000","0"
"6229","その他の一般管理費","0","16,500","33,000","0","33,000","16,500","0","33,000","16,500","16,500","16,500","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","3,421","0","0","0","0","0","0","0","0"
"6231","雑費","6,591","8,473","23,500","6,318","4,500","22,800","13,155","11,682","6,845","11,345","19,484","15,550"
,"販売費及び一般管理費計","3,130,513","3,644,924","3,323,230","5,064,137","3,709,782","3,696,440","3,763,924","3,133,956","3,368,043","3,649,945","4,076,047","3,705,392"
,"営業利益（損失）","1,274,081","567,057","692,666","-855,697","1,041,224","190,026","1,052,590","1,525,334","1,524,282","834,507","978,731","1,374,406"
"7111","受取利息","0","0","0","32","113","0","0","0","0","0","129","0"
"7112","受入家賃","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","705","0","0","-274,882","0","0","75,000","0","0","0","0","0"
,"営業外収益計","705","0","0","-274,850","113","0","75,000","0","0","0","129","0"
"7511","支払利息割引料","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","-150,000","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","-150,000","0","0","0","0","0","0","0","0"
,"経常利益（損失）","1,274,786","567,057","692,666","-980,547","1,041,337","190,026","1,127,590","1,525,334","1,524,282","834,507","978,860","1,374,406"
