"ｺｰﾄﾞ","勘定科目名"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"
"6211","役員報酬","650,002","650,002","650,002","650,002","20,650,002","2,700,001","2,700,001","2,700,001","2,700,001","2,700,001","2,700,001","2,700,001"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","335,400","151,750","151,750","151,750","151,750","101,166","101,166","258,166","101,166","101,166","101,166","101,166"
"6312","法定福利費","303,111","-425,151","2,017,805","-1,357,147","6,262,871","-826,966","-736,948","-829,578","2,255,510","-745,613","-683,268","-785,097"
"6226","厚生費","490,490","1,879,583","4,961,347","210,980","146,790","260,287","526,759","282,856","458,060","1,215,117","3,228,469","251,702"
"6119","退職金","0","1,600,000","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","4,214,227","4,214,227","4,214,227","4,214,227","6,194,488","5,785,592","5,785,592","5,785,592","5,785,592","5,785,592","5,785,592","5,785,592"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","572,295","424,545","397,272","424,545","524,545","-263,455","-263,455","-263,455","-263,455","-263,455","-143,455","-263,455"
"6216","修繕／車両関係費","2,512,698","614,450","73,432","1,159,791","261,950","653,397","1,704,785","619,998","801,552","297,000","118,940","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","231,029","125,666","33,956","218,699","131,383","173,604","150,593","49,042","261,750","128,850","117,695","75,962"
"6219","水道光熱費","-25,698","61,955","139,137","266,371","186,244","246,026","162,853","284,491","136,111","318,128","124,453","280,579"
"6221","租税公課","4,541,300","55,800","1,044,400","3,172,300","8,710,412","0","0","10,600","115,000","112,200","292,500","745,600"
"6222","寄付金","20,000","0","200,000","50,000","0","10,000","0","15,000","5,000","0","0","10,000"
"6223","接待交際費","1,032,787","898,236","1,876,869","685,039","1,593,979","1,471,685","898,614","1,597,087","1,205,613","1,224,350","549,086","885,608"
"6224","保険料","-214,268","-226,788","-229,268","-161,458","977,648","-103,068","-245,538","-225,808","-245,538","-246,498","-246,208","-282,628"
"6225","備品消耗品費","134,436","309,289","67,780","438,315","33,718","72,391","57,554","361,531","458,090","41,241","22,449","439,040"
"6227","管理諸費","2,058,940","4,763,472","1,791,685","1,511,621","-684,403","1,030,709","2,847,493","1,157,191","1,236,304","1,144,119","1,443,470","1,134,989"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","202,000","222,000","80,000","142,000","350,000","107,000","270,000","120,000","145,500","130,000","160,000","487,600"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","539,406","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","11,991","0","0"
"6232","本社　指導料","0","0","0","0","0","-5,000,000","-5,000,000","-5,000,000","-5,000,000","-5,000,000","-5,000,000","-5,000,000"
,"販売費及び一般管理費計","27,094,137","21,308,826","22,133,885","17,480,043","49,604,618","12,347,057","11,352,049","10,217,155","12,886,713","9,290,012","11,578,617","10,599,902"
,"営業利益（損失）","-15,319,849","-10,187,170","-12,039,624","-4,489,741","79,331,342","-4,019,601","-2,547,568","-440,004","-5,335,709","-701,447","-1,563,225","229,508"
"7111","受取利息","4,186","4,200","4,196","5,314","2,194,322","4,191","4,167","4,330","4,167","1,447","6,287","64"
"7112","為替差益","0","0","0","0","317,516","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","1,593","0","2,000,000","267","0","10,000,000","593","20,000,000","0","0","0"
"7118","雑収入","2,008,213","1,696,551","1,058,043","233,174","17,052,207","227,569","139,156","138,379","139,408","136,823","140,545","135,265"
,"営業外収益計","2,012,399","1,702,344","1,062,239","2,238,488","19,564,312","231,760","10,143,323","143,302","20,143,575","138,270","146,832","135,329"
"7511","支払利息","880,101","245,893","976,721","873,094","894,092","329,018","952,869","429,947","1,053,154","907,180","945,063","975,281"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","-20,000","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","300,000","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","880,101","245,893","976,721","873,094","1,194,092","329,018","952,869","429,947","1,033,154","907,180","945,063","975,281"
,"経常利益（損失）","-14,187,551","-8,730,719","-11,954,106","-3,124,347","97,701,562","-4,116,859","6,642,886","-726,649","13,774,712","-1,470,357","-2,361,456","-610,444"
