"ｺｰﾄﾞ","勘定科目名"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"
"6226","厚生費","-2,948,471","507,078","5,087,539","-665,579","83,344","15,832,588","4,527,884","4,526,866","406,246","2,108,133","-39,399","539,927"
"6119","退職金","0","0","0","0","0","0","300,000","0","0","0","0","0"
"6214","減価償却費","8,535,955","5,860,641","5,860,641","5,860,641","5,860,641","5,860,641","5,860,641","5,860,641","5,860,641","5,860,641","5,860,641","5,860,641"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","2,219,629","2,407,212","-71,818","-50,909","-72,727","-61,818","58,182","-61,818","-61,818","-61,818","-61,818","-61,818"
"6216","修繕／車両関係費","2,162,842","-796,856","-826,389","-1,560,519","-1,546,536","-647,339","3,241,760","19,895","284,914","110,232","645,418","691,191"
"6217","事務用消耗品費","40,977","0","42,846","0","0","30,778","52,956","0","0","24,145","0","0"
"6218","通信交通費","2,314,673","225,145","73,628","237,704","403,811","58,506","425,989","292,267","40,320","334,694","181,033","200,221"
"6219","水道光熱費","107,972","534,558","424,864","936,988","195,517","333,164","191,128","278,507","185,496","230,351","190,905","394,570"
"6221","租税公課","11,630,481","61,300","80,117","10,000","628,972","155,536","160,125","3,863,200","1,305,863","1,249,700","4,267,500","107,843"
"6222","寄付金","75,000","50,000","0","9,000","0","10,000","0","0","9,000","0","5,000","0"
"6223","接待交際費","1,509,778","587,293","885,868","1,419,174","563,334","1,060,270","632,288","290,486","134,500","400,081","426,709","430,846"
"6224","保険料","1,225,664","97,115","106,515","22,990","54,580","164,820","78,680","-135,500","-122,500","-135,500","-127,080","-108,390"
"6225","備品消耗品費","6,009,631","121,941","132,569","211,514","-55,200","107,942","90,927","727,177","91,673","65,957","116,419","65,534"
"6227","管理諸費","1,606,713","1,493,530","3,464,113","1,175,932","3,147,536","1,607,026","1,258,540","5,267,568","562,963","396,890","609,164","835,660"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","74,000","160,000","269,500","125,000","60,000","319,333","-66,000","375,200","95,000","212,160","162,000","30,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","451,853","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","5,037","0","0","0","0","0","0","0","0","21,818","0","0"
,"販売費及び一般管理費計","61,093,636","33,372,774","34,676,450","24,939,712","27,226,472","41,077,108","36,432,814","32,514,808","16,630,991","19,409,207","23,393,526","13,315,627"
,"営業利益（損失）","-51,566,932","-25,817,037","-25,740,496","-18,623,799","-20,057,151","-27,535,715","-28,368,688","-28,489,458","-6,374,098","-10,158,416","-15,599,359","-5,041,611"
"7111","受取利息","794,408","10","405,002","6","5","405,860","313","22","75,008","1,017,123","16","76,348"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","81","0","3,000,000","0","0","0","0","36,000,000","0","1,938","0","1,210"
"7118","雑収入","6,066,551","330,465","465,574","1,331,772","177,759","3,501,039","606,016","3,217,542","5,329,510","5,908,715","329,332","356,802"
,"営業外収益計","6,861,040","330,475","3,870,576","1,331,778","177,764","3,906,899","606,329","39,217,564","5,404,518","6,927,776","329,348","434,360"
"7511","支払利息","295,737","270,100","292,476","322,062","302,216","404,005","337,969","250,487","507,801","558,266","244,247","702,033"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","10,348","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","36,737","-543","-20","0","0","-2,872","28,270","0","0","-3,276","0","-13,824"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","2,418,666","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","169,260","0","1,200,000","0","97,799","0"
,"営業外費用計","2,761,488","269,557","292,456","322,062","302,216","401,133","535,499","250,487","1,707,801","554,990","342,046","688,209"
,"経常利益（損失）","-47,467,380","-25,756,119","-22,162,376","-17,614,083","-20,181,603","-24,029,949","-28,297,858","10,477,619","-2,677,381","-3,785,630","-15,612,057","-5,295,460"
