"ｺｰﾄﾞ","勘定科目名"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"
"6211","役員報酬","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","554,888","622,406","550,500","482,850","655,000","755,000","780,000","806,542","765,000","735,000","791,088","688,490"
"6213","従業員賞与","0","0","0","0","0","0","0","0","0","120,000","120,000","120,000"
"6312","法定福利費","208,070","143,091","27,143","296,034","458,467","135,316","174,926","172,791","215,972","172,961","173,088","172,881"
"6226","厚生費","57,385","60,616","62,257","67,660","70,028","67,685","70,795","106,555","53,092","106,937","64,571","67,664"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","365,000","1,150,000","1,150,000","1,130,000","1,130,000","1,130,000","1,130,000","1,130,000","-2,386,732","714,000","775,000","775,000"
"6234","リース料","44,000","44,000","33,800","54,200","44,000","44,000","44,000","33,800","47,900","45,300","27,500","47,900"
"6215","地代家賃","281,818","281,818","281,818","281,818","281,818","281,818","461,818","281,818","281,818","281,818","281,818","281,818"
"6216","修繕費","215,000","108,136","779,215","386,035","23,000","417,180","63,000","42,200","48,900","23,000","67,852","151,700"
"6217","事務用消耗品費","5,629","4,802","4,896","5,373","5,150","4,929","4,663","6,126","5,478","4,639","10,271","6,912"
"6218","通信交通費","8,938","11,724","8,758","10,748","18,551","8,410","8,440","8,897","24,805","10,253","9,476","8,569"
"6219","水道光熱費","1,312,927","1,349,486","1,258,830","1,158,889","1,132,588","1,243,367","1,232,291","1,160,704","1,061,524","1,066,245","1,124,437","1,263,337"
"6221","租税公課","0","625,000","166,000","211,900","166,000","166,000","166,000","166,000","167,562","153,150","150,000","150,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","6,150","0","0","0","0","2,593","0","2,728","2,664","12,233","0"
"6224","保険料","16,090","16,090","22,750","22,750","22,750","22,750","22,750","22,190","23,570","23,570","23,330","23,330"
"6225","備品消耗品費","400,028","385,595","813,460","425,234","566,935","412,068","628,165","833,337","391,831","505,883","1,568,867","505,473"
"6227","管理諸費","233,990","523,803","106,530","280,130","124,002","533,630","156,630","415,228","530,730","478,430","887,830","639,805"
"6228","車両費","132,146","72,087","54,546","138,837","114,735","107,265","115,391","183,354","122,209","76,146","54,546","100,751"
"6229","燃料費","1,960,957","1,837,372","1,797,664","1,545,337","1,325,788","1,091,005","937,575","1,059,753","1,140,879","1,580,043","1,730,655","2,155,014"
"6313","決済手数料","98,136","108,109","98,028","129,579","85,786","103,271","152,436","105,962","114,568","125,820","129,642","153,277"
"6233","衛生管理費","152,045","151,865","152,045","172,345","170,765","191,970","118,865","155,294","155,285","183,285","184,485","143,745"
"6314","貸倒償却","0","0","0","0","0","0","0","0","738","0","0","0"
"6231","雑費","36,467","47,082","42,443","53,277","33,409","22,927","26,409","26,691","41,444","46,946","37,564","52,283"
,"販売費及び一般管理費計","8,422,073","10,326,581","10,318,026","9,976,700","9,149,174","9,360,733","9,078,997","9,371,941","5,494,382","9,024,422","11,413,418","10,932,786"
,"営業利益（損失）","-106,080","-1,293,266","-2,306,731","102,984","-2,110,579","-956,070","2,561,439","-1,234,097","3,181,242","-34,533","-458,191","1,307,452"
"7111","受取利息","0","53","0","0","0","0","0","57","19","0","0","0"
"7112",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","300","0","0","0","0","0","0","0"
"7118","雑収入","4,300","0","500,000","0","0","0","0","0","111,916","345,614","152,400","151,200"
,"営業外収益計","4,300","53","500,000","0","300","0","0","57","111,935","345,614","152,400","151,200"
"7511","支払利息","0","0","5,335","5,138","1,412","5,011","5,112","1,335","1,414,031","4,914","0","7,367"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","10,367","0","0","0"
,"営業外費用計","0","0","5,335","5,138","1,412","5,011","5,112","1,335","1,424,398","4,914","0","7,367"
,"経常利益（損失）","-101,780","-1,293,213","-1,812,066","97,846","-2,111,691","-961,081","2,556,327","-1,235,375","1,868,779","306,167","-305,791","1,451,285"
