"ｺｰﾄﾞ","勘定科目名"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"
"6215","地代家賃","19,629,007","19,746,313","19,887,812","19,854,048","20,894,902","19,890,338","20,178,885","21,511,686","20,989,623","21,948,074","21,458,626","20,524,578"
"6216","修繕／車両関係費","631,760","1,476,990","1,575,500","1,847,522","9,035,487","521,530","1,000,566","2,482,535","589,751","798,975","541,379","1,734,083"
"6217","事務用消耗品費","92,213","109,324","46,109","44,699","45,052","46,650","16,837","61,107","63,829","38,076","57,011","26,279"
"6218","通信交通費","719,149","377,284","400,579","359,451","222,550","537,455","349,964","193,110","505,587","303,439","602,092","381,563"
"6219","水道光熱費","8,704,893","8,267,576","9,007,562","8,942,590","9,986,485","10,813,703","10,270,205","8,013,847","9,566,333","9,915,699","12,211,976","11,209,380"
"6221","租税公課","11,900","3,000","9,000","2,900","6,000","18,490","10,600","40,600","38,800","20,900","34,790","30,600"
"6222","寄付金","0","69,000","40,000","14,000","30,000","70,000","30,000","0","4,000","7,000","0","0"
"6223","接待交際費","0","4,949","1,580","0","0","3,727","37,408","0","0","12,311","48,103","0"
"6224","保険料","891,067","891,067","891,067","906,067","892,175","842,175","1,651,528","875,145","869,307","856,067","875,725","901,365"
"6225","備品消耗品費","13,995,471","11,493,414","11,067,489","11,972,055","9,098,201","5,463,402","11,058,065","6,372,931","9,329,872","10,918,382","6,293,991","6,165,330"
"6227","管理諸費","2,382,354","2,913,357","3,770,396","4,019,473","2,711,562","2,602,947","1,855,410","2,683,132","2,703,228","2,932,763","2,753,017","3,440,073"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","50,300","126,300","73,800","93,800","99,800","48,400","40,800","115,800","60,300","69,800","157,600","31,800"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","11,485","19,249","4,000","0","10,361","65,000","0","30,580","0","3,214","0","0"
,"販売費及び一般管理費計","145,339,076","139,058,311","136,054,039","136,526,814","144,079,938","121,230,176","132,510,390","136,258,269","140,415,277","156,914,122","147,027,110","131,821,088"
,"営業利益（損失）","8,459,309","-22,976,165","-8,809,672","-24,429,431","-18,926,517","-50,273,737","-78,975,026","-3,912,442","696,025","30,938,810","-9,200,716","-55,284,952"
"7111","受取利息","0","0","0","0","0","0","172","0","0","0","0","10"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","2,835,862","416,354","1,353,271","462,290","421,446","756,967","1,469,518","279,993","343,728","384,383","1,147,986","309,369"
,"営業外収益計","2,835,862","416,354","1,353,271","462,290","421,446","756,967","1,469,690","279,993","343,728","384,383","1,147,986","309,379"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","-632","0","1,100","2,888","8,900","5,750","9,962","-8,157","29,819","1,182","979","-673"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","8,302,250","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","-632","0","1,100","2,888","8,900","5,750","8,312,212","-8,157","29,819","1,182","979","-673"
,"経常利益（損失）","11,295,803","-22,559,811","-7,457,501","-23,970,029","-18,513,971","-49,522,520","-85,817,548","-3,624,292","1,009,934","31,322,011","-8,053,709","-54,974,900"
