"ｺｰﾄﾞ","勘定科目名","31年  2月","31年  3月","31年  4月"," 1年  5月"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"
"6114","販売促進費","80,828","55,591","100,913","195,431","165,061","97,854","85,147","82,575","85,200","101,032","152,246","96,324"
"6115","荷造発送費","0","0","1,093","0","0","0","0","0","0","446","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","640,393","689,924","654,751","661,091","631,876","630,128","710,390","640,217","625,830","642,952","845,181","632,210"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","52,000","52,000","52,000","52,000","-201,582","52,000","52,000","52,000","52,000","52,000","-86,012","52,000"
"6312","法定福利費","198,350","198,215","198,215","198,215","206,405","198,215","164,555","199,337","204,937","204,937","227,627","204,937"
"6226","厚生費","63,148","27,650","64,352","114,930","55,650","32,389","67,970","93,148","13,836","84,835","56,909","21,364"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","987,334","987,334","987,334","987,334","987,334","987,334","987,334","1,403,459","915,532","915,532","915,532","915,532"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000"
"6216","修繕／車両関係費","50,588","31,467","26,852","77,500","-71,231","48,500","21,500","2,665","12,800","11,000","110,000","-24,000"
"6217","事務用消耗品費","0","0","1,965","0","0","989","0","922","1,270","740","0","2,068"
"6218","通信交通費","20,041","1,874","19,854","37,083","1,874","37,640","2,063","34,727","19,175","2,469","17,853","34,764"
"6219","水道光熱費","624,157","727,803","563,408","850,136","470,042","784,073","520,655","936,599","497,968","574,893","400,334","707,304"
"6221","租税公課","1,000","1,000","3,000","0","0","0","0","0","1,000","0","1,200","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","1,250","0","0","0","0"
"6224","保険料","56,172","56,172","56,172","56,172","56,172","56,172","56,172","56,218","76,452","73,892","73,892","73,892"
"6225","備品消耗品費","335,320","259,643","419,794","97,367","825,791","422,495","277,526","148,841","171,028","234,203","371,417","105,351"
"6227","管理諸費","223,414","223,374","474,085","414,570","405,760","207,210","180,181","227,161","220,286","248,135","220,814","177,210"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","10,000","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","6,569,051","6,832,284","7,008,535","7,200,128","6,837,378","6,983,750","6,392,222","6,994,382","6,068,839","6,525,189","6,710,464","6,225,573"
,"営業利益（損失）","-85,922","3,109,731","768,212","194,252","168,670","466,101","2,228,953","-957,689","-1,007,647","-834,432","2,138,908","1,132,867"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","17,778","206,000","0","0","0","319,676","92,600","0","0","102,273","0","0"
,"営業外収益計","17,778","206,000","0","0","0","319,676","92,600","0","0","102,273","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","-57","2,467","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","-57","2,467","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-68,144","3,315,731","768,269","191,785","168,670","785,777","2,321,553","-957,689","-1,007,647","-732,159","2,138,908","1,132,867"
