"ｺｰﾄﾞ","勘定科目名"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"
"6226","厚生費","146,790","260,287","526,759","282,856","458,060","1,215,117","3,228,469","251,702","192,200","470,496","5,426,405","-523,298"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","6,194,488","5,785,592","5,785,592","5,785,592","5,785,592","5,785,592","5,785,592","5,785,592","5,785,592","5,785,592","5,785,592","5,785,592"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","524,545","-263,455","-263,455","-263,455","-263,455","-263,455","-143,455","-263,455","-263,455","-263,455","-263,455","-263,455"
"6216","修繕／車両関係費","261,950","653,397","1,704,785","619,998","801,552","297,000","118,940","0","1,290,221","542,268","1,024,000","462,669"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","131,383","173,604","150,593","49,042","261,750","128,850","117,695","75,962","436,801","121,292","111,376","121,722"
"6219","水道光熱費","186,244","246,026","162,853","284,491","136,111","318,128","124,453","280,579","84,072","280,825","104,125","347,509"
"6221","租税公課","8,710,412","0","0","10,600","115,000","112,200","292,500","745,600","3,845,800","62,684","3,835,000","0"
"6222","寄付金","0","10,000","0","15,000","5,000","0","0","10,000","0","0","0","0"
"6223","接待交際費","1,593,979","1,471,685","898,614","1,597,087","1,205,613","1,224,350","549,086","885,608","870,538","1,543,933","567,663","1,057,415"
"6224","保険料","977,648","-103,068","-245,538","-225,808","-245,538","-246,498","-246,208","-282,628","-422,768","-415,598","-415,598","-415,598"
"6225","備品消耗品費","33,718","72,391","57,554","361,531","458,090","41,241","22,449","439,040","589,384","82,684","1,391,255","386,950"
"6227","管理諸費","-684,403","1,030,709","2,847,493","1,157,191","1,236,304","1,144,119","1,443,470","1,134,989","235,704","1,472,602","1,057,784","1,148,330"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","350,000","107,000","270,000","120,000","145,500","130,000","160,000","487,600","341,160","143,000","173,000","135,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","539,406","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","11,991","0","0","0","0","0","0"
"6232","本社　指導料","0","-5,000,000","-5,000,000","-5,000,000","-5,000,000","-5,000,000","-5,000,000","-5,000,000","-4,000,000","-4,000,000","-4,000,000","-4,000,000"
,"販売費及び一般管理費計","49,604,618","12,347,057","11,352,049","10,217,155","12,886,713","9,290,012","11,578,617","10,599,902","17,300,579","11,813,143","23,645,966","11,984,326"
,"営業利益（損失）","79,331,342","-4,019,601","-2,547,568","-440,004","-5,335,709","-701,447","-1,563,225","229,508","-7,475,845","-33,112","-11,836,954","154,767"
"7111","受取利息","2,194,322","4,191","4,167","4,330","4,167","1,447","6,287","64","33","17","144","1,977"
"7112","為替差益","317,516","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","267","0","10,000,000","593","20,000,000","0","0","0","0","1,800","0","0"
"7118","雑収入","17,052,207","227,569","139,156","138,379","139,408","136,823","140,545","135,265","928,225","112,091,680","178,504","319,537"
,"営業外収益計","19,564,312","231,760","10,143,323","143,302","20,143,575","138,270","146,832","135,329","928,258","112,093,497","178,648","321,514"
"7511","支払利息","894,092","329,018","952,869","429,947","1,053,154","907,180","945,063","975,281","1,095,006","553,645","896,861","921,103"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","-20,000","0","0","0","-3","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","300,000","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","1,194,092","329,018","952,869","429,947","1,033,154","907,180","945,063","975,281","1,095,003","553,645","896,861","921,103"
,"経常利益（損失）","97,701,562","-4,116,859","6,642,886","-726,649","13,774,712","-1,470,357","-2,361,456","-610,444","-7,642,590","111,506,740","-12,555,167","-444,822"
