"ｺｰﾄﾞ","勘定科目名"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"
"6116","外注費","0","0","0","18,182","0","0","135,614","45,576","0","334,399","0","0"
"6117","支払手数料","9,657,325","7,691,263","6,675,721","9,122,852","11,175,023","11,343,344","11,466,393","8,467,890","9,758,911","10,646,255","14,923,121","10,453,143"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","1,500,000","0","0","0","0","5,283,007","0"
"6312","法定福利費","5,234,309","5,220,309","5,323,343","5,145,755","5,145,755","5,444,084","5,166,121","5,245,813","5,178,460","5,174,201","5,916,120","6,127,765"
"6226","厚生費","815,529","327,523","622,230","371,107","646,020","883,511","2,863,428","1,479,019","1,827,866","2,244,258","1,549,125","1,907,757"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","7,745,934","7,745,934","13,097,966","9,018,208","9,018,208","9,018,208","9,018,208","9,018,208","9,018,208","9,018,208","9,018,208","9,018,208"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","20,894,902","19,890,338","20,178,885","21,511,686","20,989,623","21,948,074","21,458,626","21,074,578","21,670,035","21,477,272","21,769,436","21,344,524"
"6216","修繕／車両関係費","9,035,487","521,530","1,000,566","2,482,535","589,751","798,975","541,379","1,734,083","874,331","176,267","1,849,419","1,884,256"
"6217","事務用消耗品費","45,052","46,650","16,837","61,107","63,829","38,076","57,011","26,279","30,755","33,703","16,369","45,494"
"6218","通信交通費","222,550","537,455","349,964","193,110","505,587","303,439","602,092","393,323","371,741","212,396","568,032","385,673"
"6219","水道光熱費","9,986,485","10,813,703","10,270,205","8,013,847","9,566,333","9,915,699","12,211,976","11,209,380","9,963,432","10,096,652","11,167,316","11,476,161"
"6221","租税公課","6,000","18,490","10,600","40,600","38,800","20,900","34,790","30,600","68,500","36,900","131,700","17,784"
"6222","寄付金","30,000","70,000","30,000","0","4,000","7,000","0","0","0","20,000","0","0"
"6223","接待交際費","0","3,727","37,408","0","0","12,311","48,103","0","0","26,660","0","3,809"
"6224","保険料","892,175","842,175","1,651,528","875,145","869,307","856,067","875,725","901,365","902,225","854,805","842,175","857,175"
"6225","備品消耗品費","9,098,201","5,463,402","11,058,065","6,372,931","9,329,872","10,918,382","6,293,991","6,165,125","6,979,901","8,105,397","7,280,915","7,277,734"
"6227","管理諸費","2,711,562","2,602,947","1,855,410","2,683,132","2,703,228","2,932,763","2,753,017","3,480,073","2,896,194","2,834,044","3,999,418","3,320,646"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","99,800","48,400","40,800","115,800","60,300","69,800","157,600","31,800","140,300","116,400","141,800","234,800"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","10,361","65,000","0","30,580","0","3,214","0","0","5,900","10,000","7,408","0"
,"販売費及び一般管理費計","144,079,938","121,230,176","132,510,390","136,258,269","140,415,277","156,914,122","147,027,110","132,629,565","141,824,579","143,120,740","159,608,884","146,573,332"
,"営業利益（損失）","-18,926,517","-50,273,737","-78,975,026","-3,912,442","696,025","30,938,810","-9,200,716","-56,213,402","-10,813,441","-12,132,797","-12,282,580","-19,792,914"
"7111","受取利息","0","0","172","0","0","0","0","10","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","421,446","756,967","1,469,518","279,993","343,728","384,383","1,147,986","309,369","3,987,868","367,017","959,552","539,728"
,"営業外収益計","421,446","756,967","1,469,690","279,993","343,728","384,383","1,147,986","309,379","3,987,868","367,017","959,552","539,728"
"7511","支払利息","0","0","0","0","0","0","0","0","108,060","-108,060","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","8,900","5,750","9,962","-8,157","29,819","1,182","979","-673","38,916","21,160","11,877","368"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","8,302,250","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","18,920"
,"営業外費用計","8,900","5,750","8,312,212","-8,157","29,819","1,182","979","-673","146,976","-86,900","11,877","19,288"
,"経常利益（損失）","-18,513,971","-49,522,520","-85,817,548","-3,624,292","1,009,934","31,322,011","-8,053,709","-55,903,350","-6,972,549","-11,678,880","-11,334,905","-19,272,474"
