ｺｰﾄﾞ,勘定科目名, 4年  6月, 4年  7月, 4年  8月, 4年  9月, 4年 10月, 4年 11月, 4年 12月, 5年  1月, 5年  2月, 5年  3月, 5年  4月, 5年  5月
7112,,0,0,0,0,0,0,0,0,0,0,0,0
7113,,0,0,0,0,0,0,0,0,0,0,0,0
7114,受取配当金,0,0,0,0,0,0,0,0,0,0,0,0
7118,雑収入,0,0,0,0,0,0,0,0,0,0,0,0
,営業外収益計,0,0,0,0,0,0,0,0,0,0,0,0
7511,支払利息,0,0,0,0,0,0,0,0,0,0,0,0
7518,手形売却損,0,0,0,0,0,0,0,0,0,0,0,0
7512,,0,0,0,0,0,0,0,0,0,0,0,0
7513,現金過不足,0,0,0,-20,0,0,0,0,0,0,0,0
7514,貸倒償却,0,0,0,0,0,0,0,0,0,0,0,0
7515,繰延資産償却,0,0,0,0,0,0,0,0,0,0,0,0
7519,雑損失,0,0,0,0,0,0,0,0,0,0,0,0
,営業外費用計,0,0,0,-20,0,0,0,0,0,0,0,0
,経常利益（損失）,"731,500","64,535","394,407","996,257","-909,862","-101,872","60,185","-281,090","387,816","506,302","386,340","-732,116"
