"ｺｰﾄﾞ","勘定科目名"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"
"6219","水道光熱費","343,199","343,350","322,105","295,705","302,288","343,741","334,124","362,717","357,282","361,551","319,686","333,282"
"6221","租税公課","0","0","107,900","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","50,000","25,000"
"6225","備品消耗品費","262,122","391,549","212,774","290,400","310,424","257,562","207,433","313,983","316,559","254,731","170,009","282,071"
"6227","管理諸費","2,800","6,900","2,100","2,100","22,100","3,500","9,555","2,100","2,100","2,100","2,100","2,100"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","1,485","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","7,309,270","8,235,715","7,173,639","6,486,013","7,330,705","7,103,689","5,804,372","6,558,629","6,704,120","6,169,724","4,700,089","5,934,241"
,"営業利益（損失）","1,079,386","-370,883","221,681","-291,879","1,181,688","-1,195,730","1,050,820","247,739","452,751","-869,937","-393,967","738,460"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","168","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","1,876,247","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","168","0","0","0","0","0","0","0","0","1,876,247","0"
,"経常利益（損失）","1,079,386","-371,051","221,681","-291,879","1,181,688","-1,195,730","1,050,820","247,739","452,751","-869,937","-2,270,214","738,460"
