"ｺｰﾄﾞ","勘定科目名"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","1,080,000","0","0","0","0","0"
"6312","法定福利費","1,255,035","3,715,139","-2,819,661","4,748,431","-343,470","-909,584","-300,860","-42,952","-351,918","-757,335","-281,382","7,917,966"
"6226","厚生費","2,108,133","-39,399","539,927","4,231,580","1,994,624","3,113,244","813,376","423,259","212,086","17,019,230","5,701,157","6,261,663"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","5,860,641","5,860,641","5,860,641","595,866","4,759,787","4,759,787","4,759,787","4,759,787","4,759,787","4,759,787","4,759,787","4,759,787"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","-61,818","-61,818","-61,818","-61,818","-61,818","-137,576","-137,575","-61,818","-107,273","58,182","-164,545","-186,364"
"6216","修繕／車両関係費","110,232","645,418","691,191","810,587","-48,755","2,523,693","4,454,980","100,970","4,631,609","4,915,670","162,764","52,738"
"6217","事務用消耗品費","24,145","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","334,694","181,033","200,221","188,505","62,782","343,169","96,493","230,388","377,294","302,485","216,454","171,208"
"6219","水道光熱費","230,351","190,905","394,570","-3,048,581","288,368","152,713","290,094","144,417","281,344","182,914","147,197","119,026"
"6221","租税公課","1,249,700","4,267,500","107,843","10,269,087","10,200","60,478","9,900","0","1,282","75,400","442,112","1,088,826"
"6222","寄付金","0","5,000","0","13,000","0","0","9,000","9,000","0","0","0","30,000"
"6223","接待交際費","400,081","426,709","430,846","606,851","839,512","530,392","759,818","547,105","267,114","604,877","522,156","424,514"
"6224","保険料","-135,500","-127,080","-108,390","901,427","81,190","-61,040","27,906","-116,200","-119,430","-109,480","-138,820","-163,230"
"6225","備品消耗品費","65,957","116,419","65,534","107,518","51,469","104,801","179,233","213,783","135,049","85,621","270,630","38,865"
"6227","管理諸費","396,890","609,164","835,660","1,279,996","1,292,469","3,614,982","1,781,785","1,158,061","2,230,686","1,127,449","713,832","1,290,528"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","212,160","162,000","30,000","24,000","217,000","80,000","30,000","44,000","20,000","20,000","385,840","143,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","21,818","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","19,409,207","23,393,526","13,315,627","-58,830,225","17,712,395","23,909,033","21,490,607","15,135,150","21,875,702","35,228,165","21,942,032","29,504,467"
,"営業利益（損失）","-10,158,416","-15,599,359","-5,038,884","191,044,764","-11,043,330","-17,801,146","-14,545,013","-13,597,271","-10,524,376","-25,634,102","-12,994,745","-19,824,847"
"7111","受取利息","1,017,123","16","76,348","-132,886","8","6","12","17","77,489","455","1","9"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","1,938","0","1,210","0","0","75,000","3,000,000","0","509","0","12,000,000","0"
"7118","雑収入","5,908,715","329,332","356,802","5,807,374","6,883,922","853,715","161,989","3,907,813","14,255,081","1,202,512","2,494,792","3,151,623"
,"営業外収益計","6,927,776","329,348","434,360","5,674,488","6,883,930","928,721","3,162,001","3,907,830","14,333,079","1,202,967","14,494,793","3,151,632"
"7511","支払利息","558,266","244,247","702,033","730,262","499,306","364,786","-734,863","459,562","759,830","157,392","542,847","542,245"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","-3,276","0","-13,824","-38,869","0","0","0","-35,238","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","1,000,000","0","0","0","0","0","0","0","0"
"7519","雑損失","0","97,799","0","38,912","0","0","0","0","0","0","0","0"
,"営業外費用計","554,990","342,046","688,209","1,730,305","499,306","364,786","-734,863","424,324","759,830","157,392","542,847","542,245"
,"経常利益（損失）","-3,785,630","-15,612,057","-5,292,733","194,988,947","-4,658,706","-17,237,211","-10,648,149","-10,113,765","3,048,873","-24,588,527","957,201","-17,215,460"
