"ｺｰﾄﾞ","勘定科目名"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","3,636","3,636","7,272","3,636","0","3,636","3,636","272,212","3,636","0","3,636"
,"営業外収益計","0","3,636","3,636","7,272","3,636","0","3,636","3,636","272,212","3,636","0","3,636"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","-24","0","0","0","0","0","0","0","725","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","-24","0","0","0","0","0","0","0","725","0"
,"経常利益（損失）","-2,484,842","-1,161,091","-1,493,007","-1,815,756","-1,825,190","-1,960,910","-1,096,498","-2,073,232","-1,270,526","-1,801,658","-1,949,567","-1,610,760"
