"ｺｰﾄﾞ","勘定科目名"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"
"6216","修繕／車両関係費","0","0","0","0","0","0","614,000","0","287,500","0","14,000","77,625"
"6217","事務用消耗品費","0","0","1,545","4,014","1,347","0","1,545","0","0","6,779","0","0"
"6218","通信交通費","8,224","455","15,970","818","16,457","8,210","8,703","455","16,454","8,220","455","15,990"
"6219","水道光熱費","251,894","205,657","279,274","257,926","294,215","208,646","239,546","243,632","335,908","292,445","360,316","368,753"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","50,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","150,380","70,989","185,284","118,596","102,829","31,099","63,943","110,292","142,569","40,044","95,194","98,598"
"6227","管理諸費","34,069","66,777","35,218","34,069","49,072","70,069","46,069","83,185","77,237","76,069","93,440","78,234"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","20,500","20,500","41,000","20,500","0","20,500","20,500","20,500","20,500","0","41,000","20,500"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,008,281","2,841,768","3,172,721","3,054,803","3,282,660","2,970,453","3,862,076","3,188,791","3,674,292","3,179,011","3,316,886","3,875,162"
,"営業利益（損失）","-1,086,610","-164,533","-75,527","682,537","-583,023","-1,255,876","-1,095,373","-10,292","-265,955","-128,842","-176,978","-658,075"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","540","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","540","0","0"
,"経常利益（損失）","-1,086,610","-164,533","-75,527","682,537","-583,023","-1,255,876","-1,095,373","-10,292","-265,955","-129,382","-176,978","-658,075"
