"ｺｰﾄﾞ","勘定科目名"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"
"6215","地代家賃","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000"
"6216","修繕／車両関係費","11,000","110,000","-24,000","18,070","11,000","0","0","1,500","0","51,000","60,310","0"
"6217","事務用消耗品費","740","0","2,068","0","2,627","0","0","0","0","0","1,325","0"
"6218","通信交通費","2,469","17,853","34,764","1,866","34,768","18,297","1,866","34,567","17,945","18,536","17,955","1,866"
"6219","水道光熱費","574,893","400,334","707,304","512,606","626,550","511,533","66,805","162,526","218,130","296,186","404,687","320,752"
"6221","租税公課","0","1,200","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","73,892","73,892","73,892","73,892","73,892","73,892","73,892","73,892","73,892","73,892","73,892","73,892"
"6225","備品消耗品費","234,203","371,417","105,351","132,077","197,239","37,116","19,695","105,691","74,551","97,836","117,010","100,084"
"6227","管理諸費","248,135","220,814","177,210","163,210","104,570","12,500","0","44,694","118,854","35,261","35,939","37,210"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","20,000","5,000","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","6,525,189","6,710,464","6,225,573","5,969,982","5,698,696","4,056,160","3,226,327","3,598,930","4,067,294","3,911,201","4,892,255","3,713,008"
,"営業利益（損失）","-834,432","2,138,908","1,132,867","-19,103","-801,109","-3,610,563","-3,235,408","-1,371,657","-2,019,640","-2,422,722","-2,484,842","-1,164,727"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","102,273","0","0","0","0","0","0","0","0","0","0","3,636"
,"営業外収益計","102,273","0","0","0","0","0","0","0","0","0","0","3,636"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","-40","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","-40","0","0","0"
,"経常利益（損失）","-732,159","2,138,908","1,132,867","-19,103","-801,109","-3,610,563","-3,235,408","-1,371,657","-2,019,600","-2,422,722","-2,484,842","-1,161,091"
