"ｺｰﾄﾞ","勘定科目名","31年  3月","31年  4月"," 1年  5月"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"
,"売上総利益","7,528,716","6,362,927","6,156,034","6,497,069","6,142,044","6,843,500","5,839,873","5,689,749","6,203,654","8,916,124","6,450,916","4,792,077"
"6111","給与手当","1,334,400","1,379,400","1,505,550","1,171,050","1,161,550","1,193,050","1,197,316","1,368,900","1,422,142","1,416,400","1,506,150","1,421,400"
"6311","雑給","1,183,145","1,148,469","1,114,570","1,124,204","1,077,387","1,197,312","1,089,557","1,030,650","1,218,027","1,669,959","1,262,952","1,068,706"
"6112","旅費交通費","82,273","70,415","58,212","44,532","43,375","50,782","53,194","58,090","55,327","58,445","76,105","48,328"
"6113","広告宣伝費","683,605","627,864","494,411","534,201","524,660","518,599","587,409","504,293","489,784","736,392","577,057","388,266"
"6114","販売促進費","120,819","53,791","49,969","52,033","79,163","54,157","55,218","47,292","50,570","70,782","71,399","63,529"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","87,633","91,466","104,249","127,002","82,369","134,736","101,945","149,765","108,032","96,099","86,977","66,274"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","112,000","112,000","112,000","862,500","112,000","112,000","112,000","112,000","112,000","197,364","112,000","112,000"
"6312","法定福利費","245,109","245,109","270,354","434,159","228,662","228,662","223,052","219,752","219,752","351,468","242,192","236,917"
"6226","厚生費","69,576","104,765","145,332","36,428","142,751","18,240","81,000","177,002","40,629","21,153","67,956","134,450"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","50,212","50,212","50,212","50,212","50,212","50,212","50,280","43,740","43,740","43,740","43,740","43,740"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","560,185","587,963","587,963","587,963","587,963","587,963","587,963","577,273","577,273","577,273","577,273","577,273"
"6216","修繕／車両関係費","205,555","25,463","44,000","93,500","388,500","11,000","163,500","38,500","33,000","93,500","55,000","38,256"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","52,183"
"6218","通信交通費","2,202","2,778","3,711","2,202","3,857","2,203","3,505","3,353","2,206","2,778","3,353","2,356"
"6219","水道光熱費","363,563","384,109","348,796","356,372","358,036","419,880","482,543","389,080","327,066","325,103","352,906","368,355"
"6221","租税公課","3,667","3,667","3,667","1,833","1,833","1,833","1,833","1,800","1,800","4,509","2,889","2,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,190","25,190","25,190","25,190","25,190","25,190","25,190","27,560","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","225,562","438,794","331,528","266,256","177,110","212,014","171,758","228,936","192,796","459,401","156,601","123,400"
"6227","管理諸費","157,111","121,206","158,511","121,206","164,718","134,111","167,111","121,208","132,913","122,608","159,113","121,208"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","10,000","0","0","0","0","0","0","0","3,000","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","5,511,807","5,482,661","5,408,225","5,890,843","5,209,336","4,951,944","5,154,374","5,099,194","5,052,057","6,274,974","5,378,663","4,893,641"
,"営業利益（損失）","2,016,909","880,266","747,809","606,226","932,708","1,891,556","685,499","590,555","1,151,597","2,641,150","1,072,253","-101,564"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","2,016,909","880,266","747,809","606,226","932,708","1,891,556","685,499","590,555","1,151,597","2,641,150","1,072,253","-101,564"
