"ｺｰﾄﾞ","勘定科目名"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","27,560","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","108,246","160,815","255,523","426,528","79,173","164,186","114,641","66,787","103,891","71,188","196,576","73,581"
"6227","管理諸費","241,907","236,987","134,287","174,287","227,887","134,287","109,787","5,287","10,137","5,287","5,287","4,587"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","31,000","17,800","1,000","13,000","1,000","1,000","1,000","1,000","0","1,000","1,000","1,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","2,000","0","0","0","0","0"
,"販売費及び一般管理費計","4,776,573","4,669,943","5,570,559","4,739,675","4,271,180","3,999,644","2,726,766","2,508,639","2,610,074","3,019,698","3,348,738","3,218,537"
,"営業利益（損失）","521,424","920,363","1,452,188","224,434","-18,921","-512,738","-1,951,395","-1,783,894","-6,130","-6,197","-781,400","-766,532"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","-520","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","-520","0"
,"経常利益（損失）","521,424","920,363","1,452,188","224,434","-18,921","-512,738","-1,951,395","-1,783,894","-6,130","-6,197","-780,880","-766,532"
