"ｺｰﾄﾞ","勘定科目名"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"," 6年  3月"," 6年  4月"," 6年  5月"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","7,847,349","10,727,454","9,507,291","12,941,700","15,405,835","12,332,634","12,307,863","12,677,601","12,038,470","12,363,853","16,603,194","21,646,859"
,"営業利益（損失）","5,579,974","-4,319,204","27,179,819","-5,737,113","20,176,371","-9,514,945","-6,892,276","-4,610,369","10,395,602","-6,886,986","55,677,154","-11,136,605"
"7111","受取利息","0","0","343","43","0","0","0","1","223","275","0","0"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","300","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","455,818","202,746","329,785","288,246","224,018","242,069","2,195,752","517,756","1,469,568","478,848","17,351","784,790"
,"営業外収益計","456,118","202,746","330,128","288,289","224,018","242,069","2,195,752","517,757","1,469,791","479,123","17,351","784,790"
"7511","支払利息","18,311","17,922","16,968","240,287","109,690","89,652","0","170,621","86,623","0","167,455","472,700"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","50,000"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","18,311","17,922","16,968","240,287","109,690","89,652","0","170,621","86,623","0","167,455","522,700"
,"経常利益（損失）","6,017,781","-4,134,380","27,492,979","-5,689,111","20,290,699","-9,362,528","-4,696,524","-4,263,233","11,778,770","-6,407,863","55,527,050","-10,874,515"
