"ｺｰﾄﾞ","勘定科目名"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","6,813","6,785","4,715","10,984","9,729","13,888","13,833","14,019","13,798","14,832","13,918","13,785"
"6219","水道光熱費","183,989","163,404","143,681","145,893","181,091","254,489","100,080","149,644","202,831","160,431","123,000","184,921"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","400","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","50,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","42,451","6,500","71,404","132,952","83,721","77,456","131,736","99,499","131,417","88,787","222,757","55,706"
"6227","管理諸費","46,125","0","48,374","47,249","84,249","59,249","173,249","59,249","60,374","77,285","59,249","76,552"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","20,500","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","3,214","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","1,974,000","962,935","2,395,341","2,509,183","2,723,423","2,508,689","2,264,164","2,299,183","2,561,042","2,823,575","2,681,247","2,467,093"
,"営業利益（損失）","-1,422,992","-1,034,563","62,312","-2,360","759,209","-589,998","-1,107,550","65,331","-224,936","223,785","-25,704","-86,053"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","6,923","0","0","29,851","54","0","1","31,749","3,360","-3,360","0","20"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","600,000","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","6,923","600,000","0","29,851","54","0","1","31,749","3,360","-3,360","0","20"
,"経常利益（損失）","-1,429,915","-1,634,563","62,312","-32,211","759,155","-589,998","-1,107,551","33,582","-228,296","227,145","-25,704","-86,073"
