"ｺｰﾄﾞ","勘定科目名","31年  3月","31年  4月"," 1年  5月"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"
"6226","厚生費","45,226","24,150","19,635","21,456","26,593","15,000","115,556","7,932","7,591","11,350","13,907","5,341"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","165,457","165,457","165,457","165,457","165,457","165,457","753,342","249,217","249,217","249,217","249,217","249,217"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","701,000","701,000","701,000","701,000","701,000","701,000","701,944","689,182","689,182","689,182","689,182","689,182"
"6216","修繕／車両関係費","30,000","97,500","0","85,700","1,541,975","211,148","7,000","8,200","27,900","134,500","0","50,909"
"6217","事務用消耗品費","11,348","0","30,040","39,592","9,842","24,581","36,475","16,371","15,579","25,387","21,532","23,860"
"6218","通信交通費","3,168","28,140","64,856","2,969","60,082","2,666","58,020","30,739","2,657","25,703","64,227","2,962"
"6219","水道光熱費","458,293","483,639","429,631","464,313","498,402","595,144","636,449","531,061","414,041","399,878","459,018","485,429"
"6221","租税公課","2,000","0","0","0","2,000","0","0","2,000","0","2,000","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","54,060","54,060","54,060","54,060","54,060","54,060","54,060","62,560","60,000","60,000","60,000","60,000"
"6225","備品消耗品費","193,701","119,659","144,064","791,145","298,354","202,358","172,341","75,181","216,575","199,290","182,780","115,160"
"6227","管理諸費","112,488","137,405","108,209","113,284","120,191","122,265","130,553","123,441","134,650","90,483","158,895","72,996"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","10,000","0","0","0","0","0","0","0","3,000","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","11,872","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","5,010,464","4,795,598","4,841,727","5,373,725","6,354,110","5,132,035","5,468,124","4,409,830","4,802,683","5,454,294","4,720,020","4,606,124"
,"営業利益（損失）","6,296,669","3,887,042","4,010,953","3,866,327","2,586,089","6,172,636","2,072,375","2,969,060","2,784,539","8,080,341","6,109,167","2,405,862"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","319,676","34,280","0","0","102,273","0","0","138,500"
,"営業外収益計","0","0","0","0","319,676","34,280","0","0","102,273","0","0","138,500"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","6,296,669","3,887,042","4,010,953","3,866,327","2,905,765","6,206,916","2,072,375","2,969,060","2,886,812","8,080,341","6,109,167","2,544,362"
