"ｺｰﾄﾞ","勘定科目名","30年  2月","30年  3月","30年  4月","30年  5月","30年  6月","30年  7月","30年  8月","30年  9月","30年 10月","30年 11月","30年 12月","31年  1月"
"6312","法定福利費","110,129","110,129","110,129","63,392","149,427","135,392","135,392","141,006","171,883","135,392","143,665","135,392"
"6226","厚生費","10,866","61,447","69,985","2,250","37,185","0","51,153","170,436","49,933","63,279","41,100","611"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","198,890","198,890","198,890","198,890","198,890","198,890","198,890","363,639","165,457","165,457","165,457","165,457"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","701,000","701,000","701,000","701,000","701,000","701,000","701,000","701,000","701,000","701,000","701,000","701,000"
"6216","修繕／車両関係費","27,000","0","43,000","0","93,504","0","98,000","3,500","49,700","157,407","163,807","894,900"
"6217","事務用消耗品費","11,745","5,486","21,217","24,302","18,891","13,569","11,584","13,736","21,136","20,232","16,913","27,305"
"6218","通信交通費","38,387","3,300","35,677","73,448","3,383","72,006","38,530","2,844","79,634","19,293","3,319","71,381"
"6219","水道光熱費","489,476","394,286","407,012","391,807","449,021","447,074","572,193","619,244","532,159","447,597","407,051","492,115"
"6221","租税公課","0","1,785","0","2,000","0","0","2,000","0","0","2,000","2,000","0"
"6222","寄付金","0","0","0","0","0","10,000","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","54,060","54,060","54,060","54,060","54,060","54,060","54,060","54,060","56,521","54,060","54,060","54,060"
"6225","備品消耗品費","520,419","761,012","130,638","165,713","189,119","480,555","133,164","569,858","243,344","152,488","90,288","142,652"
"6227","管理諸費","156,333","163,660","136,704","128,482","117,633","135,763","146,922","164,634","112,284","114,144","106,868","140,549"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","500","0","0","0","0","3,000","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","-10,005","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,458,943","5,019,631","4,517,722","4,741,063","4,673,925","4,986,986","5,128,192","5,453,547","5,111,405","4,714,604","5,082,824","5,656,108"
,"営業利益（損失）","854,957","5,937,367","4,055,406","3,801,468","4,283,740","3,420,041","5,659,274","3,594,624","2,895,507","3,504,996","8,761,586","5,151,743"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","-38","0","0","0","0","-3","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","-38","0","0","0","0","-3","0","0"
,"経常利益（損失）","854,957","5,937,367","4,055,406","3,801,468","4,283,778","3,420,041","5,659,274","3,594,624","2,895,507","3,504,999","8,761,586","5,151,743"
