"ｺｰﾄﾞ","勘定科目名"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"
,"販売費及び一般管理費計","11,171,750","10,555,029","9,922,066","10,589,691","8,972,042","8,521,773","9,669,400","9,231,325","8,340,136","8,840,216","9,591,063","8,065,398"
,"営業利益（損失）","349,640","2,334,684","2,452,226","2,477,152","2,721,082","1,685,410","5,771,389","2,057,017","2,475,190","1,201,362","1,610,857","-252,006"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","200,000","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","200,000","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","149,640","2,334,684","2,452,226","2,477,152","2,721,082","1,685,410","5,771,389","2,057,017","2,475,190","1,201,362","1,610,857","-252,006"
