"ｺｰﾄﾞ","勘定科目名"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"
"6114","販売促進費","40,405","31,955","31,664","29,316","35,296","5,365","22,982","4,795","16,997","11,000","4,109","4,237"
"6115","荷造発送費","0","0","0","0","0","0","0","0","3,800","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","933,850","847,605","1,059,739","1,127,626","1,186,374","1,127,909","928,423","1,245,286","1,118,857","1,239,983","1,133,978","1,149,571"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","25,000","0","0","0","0","150,000","73,500","73,500"
"6312","法定福利費","234,879","219,182","193,311","193,311","193,311","193,311","193,311","174,078","188,841","194,855","206,659","245,977"
"6226","厚生費","7,650","6,800","4,800","7,727","60,505","5,000","75,400","51,860","7,800","7,333","60,381","65,666"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","618,944","-270,140","499,454","499,454","499,454","499,454","499,454","499,454","499,454","499,454","499,454","499,454"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","981,248","868,233","1,122,901","1,141,855","1,314,350","1,173,598","868,233","1,286,256","1,105,916","1,241,468","1,025,543","1,131,738"
"6216","修繕／車両関係費","19,170","0","0","136,363","0","45,295","0","0","0","0","17,365","0"
"6217","事務用消耗品費","802","0","0","0","0","0","0","0","300","0","0","0"
"6218","通信交通費","16,888","909","909","8,283","909","909","8,102","909","909","15,319","8,103","909"
"6219","水道光熱費","361,551","319,686","333,282","353,127","370,902","384,828","355,708","348,398","398,249","416,754","444,913","447,969"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","50,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","254,731","170,009","282,071","242,335","297,906","276,821","152,489","270,710","278,612","244,600","195,844","315,495"
"6227","管理諸費","2,100","2,100","2,100","2,800","2,100","14,100","8,100","14,100","15,500","32,136","23,191","107,700"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","6,169,724","4,700,089","5,934,241","6,140,751","6,841,514","6,562,752","5,478,491","6,794,020","6,242,785","6,711,695","6,086,405","6,474,971"
,"営業利益（損失）","-869,937","-393,967","738,459","584,228","1,241,617","461,684","-664,931","773,146","199,163","763,652","-189,438","313,813"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","1,876,247","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","1,876,247","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-869,937","-2,270,214","738,459","584,228","1,241,617","461,684","-664,931","773,146","199,163","763,652","-189,438","313,813"
