ｺｰﾄﾞ,勘定科目名, 4年  6月, 4年  7月, 4年  8月, 4年  9月, 4年 10月, 4年 11月, 4年 12月, 5年  1月, 5年  2月, 5年  3月, 5年  4月, 5年  5月
6116,外注費,"530,131","2,511,949","2,626,883","2,342,222","1,361,677","1,512,839","1,952,982","2,267,802","2,102,408","3,462,741","1,889,983","2,190,028"
6117,支払手数料,"1,625,613","1,225,217","1,516,340","1,037,282","922,499","902,293","995,013","1,119,798","1,160,516","1,319,843","1,146,057","1,668,953"
6118,,0,0,0,0,0,0,0,0,0,0,0,0
6211,役員報酬,0,0,0,0,0,0,0,0,0,0,0,0
6232,,0,0,0,0,0,0,0,0,0,0,0,0
6212,事務員給与,0,0,0,0,"433,333","433,333","433,332","433,333","433,333","649,333","404,167",0
6213,従業員賞与,"809,959","619,435","592,386","620,600","620,600","643,040","699,290","643,696","643,696","643,696","747,960","404,167"
6312,法定福利費,0,"2,050","3,600","1,640","2,200","7,302","12,781","13,191","5,965","2,282","7,666","663,810"
6226,厚生費,0,0,0,0,0,0,0,0,0,0,0,800
6119,,"292,802","292,802","292,802","-1,046,780","253,630","253,630","253,630","253,630","253,630","253,630","-413,229",0
6214,減価償却費,0,0,0,0,0,0,0,0,0,0,0,0
6234,リース料,"2,617,636","2,617,636","2,617,636","2,617,636","2,617,636","2,617,636","2,617,636","2,617,636","2,617,636","2,617,636","2,617,636",0
6215,地代家賃,0,0,0,0,"25,000",0,0,"30,000",0,"205,000","17,960","2,646,273"
6216,修繕／車両関係費,0,0,0,0,0,0,0,0,0,0,0,0
6217,事務用消耗品費,"162,888","18,487","338,749","163,514","172,273","127,476","13,747","296,624","137,020","188,394","280,441","38,260"
6218,通信交通費,"114,623","113,584","121,508","124,318","123,419","134,968","136,570","144,150","143,266","122,825","139,211","193,706"
6219,水道光熱費,0,"7,800","10,000",0,"5,000","10,600","10,000","10,000",600,"20,600","10,000","143,422"
6221,租税公課,0,0,0,0,0,0,0,0,0,0,0,300
6222,寄付金,0,0,0,0,"9,070",0,0,0,0,"1,419",0,0
6223,接待交際費,"10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000",0
6224,保険料,"106,827","192,530","76,196","179,161","85,131","131,818","159,005","59,654","253,656","338,600","219,590",0
6225,備品消耗品費,"14,894","31,400","14,894","31,944","26,444","31,394","14,894","28,644","22,700","44,044","22,030","38,545"
6227,管理諸費,0,0,0,0,0,0,0,0,0,0,0,0
6228,リース／レンタル料,0,0,0,0,0,0,0,0,0,0,0,0
6229,,0,0,0,0,0,0,0,0,0,0,0,0
6313,,0,0,0,0,0,0,0,0,0,0,0,0
6233,,0,0,0,0,0,0,0,0,0,0,0,0
6314,貸倒償却,0,0,0,0,0,0,0,0,0,0,0,0
6231,雑費,0,0,0,0,0,0,0,0,0,0,0,0
,販売費及び一般管理費計,"11,107,330","12,779,651","12,859,966","11,745,994","12,035,372","13,167,136","12,485,714","15,246,313","14,020,777","16,054,864","13,041,289","14,337,153"
,営業利益（損失）,"1,022,198","-858,161","-1,127,174","862,608","2,746,519","2,133,016","1,591,469","2,307,790","3,425,338","4,036,466","4,662,537","2,605,498"
7111,受取利息,0,0,0,0,0,0,0,0,0,0,0,0
7112,,0,0,0,0,0,0,0,0,0,0,0,0
7113,,0,0,0,0,0,0,0,0,0,0,0,0
7114,受取配当金,0,0,0,0,0,0,0,0,0,0,0,0
7118,雑収入,0,0,0,0,0,0,0,0,0,0,"215,500",0
,営業外収益計,0,0,0,0,0,0,0,0,0,0,"215,500",0
7511,支払利息,0,0,0,0,0,0,0,0,0,0,0,0
7518,手形売却損,0,0,0,0,0,0,0,0,0,0,0,0
7512,,0,0,0,0,0,0,0,0,0,0,0,0
7513,現金過不足,0,0,0,0,0,0,0,0,0,0,0,0
7514,貸倒償却,0,0,0,0,0,0,0,0,0,0,0,0
7515,繰延資産償却,0,0,0,"1,167,429",0,0,0,0,0,0,"680,999",0
7519,雑損失,0,0,0,0,0,0,0,0,0,0,0,0
,営業外費用計,0,0,0,"1,167,429",0,0,0,0,0,0,"680,999",0
,経常利益（損失）,"1,022,198","-858,161","-1,127,174","-304,821","2,746,519","2,133,016","1,591,469","2,307,790","3,425,338","4,036,466","4,197,038","2,605,498"
