"ｺｰﾄﾞ","勘定科目名"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"
"6116","外注費","0","0","0","0","0","0","0","0","0","110,600","0","150,000"
"6117","支払手数料","39,036","86,597","446,371","535,364","387,200","322,282","456,477","66,898","374,503","465,863","477,086","369,715"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","0","1,843,828","0","0","0","331,250"
"6312","法定福利費","377,361","350,175","349,411","399,785","409,381","413,473","413,473","671,627","404,318","413,473","466,276","396,522"
"6226","厚生費","0","0","0","0","0","0","0","547","0","0","0","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","85,503","85,503","85,503","85,503","1,815,840","214,008","214,008","214,008","214,008","214,008","214,008","214,008"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","600,000","600,000","600,000","0","600,000","600,000","0","1,200,000","600,000","600,000","600,000","600,000"
"6216","修繕／車両関係費","0","0","0","0","342,400","0","0","0","40,500","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","2,374","2,212","2,212","2,212","2,212","2,321","2,212","15,537","2,212","15,101","2,321","2,212"
"6219","水道光熱費","0","80,982","119,263","130,964","172,546","159,934","102,684","98,210","109,725","134,868","120,643","108,331"
"6221","租税公課","0","0","0","0","0","0","2,000","1,000","0","0","2,000","1,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000"
"6225","備品消耗品費","26,432","25,461","39,234","25,902","502,056","27,541","39,905","57,595","14,395","24,013","50,816","20,340"
"6227","管理諸費","18,367","18,367","188,367","25,376","22,567","24,861","25,376","24,861","18,367","33,759","21,864","18,367"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","10,000","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,716,215","4,114,663","4,970,117","4,605,767","7,470,247","5,137,450","4,525,997","7,391,496","4,957,450","5,145,441","5,231,649","5,271,404"
,"営業利益（損失）","4,889,729","6,343,434","2,090,975","2,260,721","-1,332,115","538,750","670,044","-1,932,006","-386,095","-410,712","201,798","-22,141"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","1,045,000","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","1,045,000","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","4,889,729","6,343,434","2,090,975","2,260,721","-1,332,115","538,750","1,715,044","-1,932,006","-386,095","-410,712","201,798","-22,141"
