"ｺｰﾄﾞ","勘定科目名"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"
"6311","雑給","1,415,725","1,404,074","1,692,286","1,465,379","1,443,914","1,657,967","1,537,841","1,557,118","1,352,673","1,607,470","1,765,217","1,695,322"
"6112","旅費交通費","110,888","91,772","92,673","81,247","96,142","109,843","101,909","113,689","97,433","123,796","124,439","130,092"
"6113","広告宣伝費","98,618","43,220","128,048","34,741","10,000","52,721","5,000","83,015","15,000","10,000","14,800","15,000"
"6114","販売促進費","0","0","0","0","0","0","0","0","0","0","0","0"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","44,866","0","3,300","6,525","0"
"6117","支払手数料","665,655","676,335","690,037","697,119","612,477","880,907","733,274","765,633","707,708","890,016","782,808","803,142"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","53,833","53,833","-145,167","53,833","53,833","53,833","53,833","53,833","53,833","53,833","53,833","53,833"
"6312","法定福利費","61,504","83,771","98,616","83,771","83,771","83,771","61,792","89,842","129,990","89,842","89,842","88,621"
"6226","厚生費","133,044","130,422","73,101","144,464","67,752","56,303","134,521","48,457","65,359","55,419","49,707","91,826"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","458,807","458,807","458,807","458,807","458,807","458,807","458,807","458,807","458,807","458,807","458,807","-362,681"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","598,356","598,356","659,264","598,356","598,356","720,961","656,732","751,953","598,356","747,537","705,052","612,911"
"6216","修繕／車両関係費","0","17,090","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","1,283","971","1,307","986","986","963","1,314","964","980","987","1,004","995"
"6219","水道光熱費","373,428","367,283","377,072","386,351","386,859","363,866","398,796","404,413","398,182","399,188","377,790","92,280"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","157,019","79,230","156,363","88,750","60,566","176,421","121,986","101,213","100,280","184,409","81,187","18,533"
"6227","管理諸費","25,500","211,400","19,800","25,500","13,685","27,805","14,400","15,300","15,900","15,300","18,650","15,300"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,581,660","4,644,564","4,837,687","4,547,304","4,325,148","5,082,168","4,718,205","4,928,403","4,433,801","5,079,204","4,968,961","3,694,474"
,"営業利益（損失）","-553,455","-484,167","37,454","-238,647","-251,496","306,671","26,153","798,113","-160,481","584,320","60,904","1,721,199"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","821,580"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","821,580"
,"経常利益（損失）","-553,455","-484,167","37,454","-238,647","-251,496","306,671","26,153","798,113","-160,481","584,320","60,904","899,619"
