"ｺｰﾄﾞ","勘定科目名"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"
"6226","厚生費","15,318","15,900","5,000","0","0","0","14,000","5,000","36,818","10,000","2,250","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","156,715","156,715","156,715","156,715","156,715","156,715","156,715","156,715","156,715","156,715","156,715","212,593"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909"
"6216","修繕／車両関係費","49,000","307,000","0","11,000","114,400","20,909","31,250","0","51,000","16,000","13,000","0"
"6217","事務用消耗品費","376","0","0","0","100","0","0","0","0","100","0","0"
"6218","通信交通費","3,079","23,599","3,003","13,161","13,411","23,221","13,085","13,015","13,010","3,003","23,283","13,102"
"6219","水道光熱費","491,477","302,447","421,174","341,100","404,088","263,905","434,197","263,855","404,783","312,517","570,008","341,155"
"6221","租税公課","0","2,000","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","50,000"
"6225","備品消耗品費","387,242","500,463","476,035","504,964","401,771","606,005","317,040","503,277","396,191","326,203","326,015","217,254"
"6227","管理諸費","94,094","274,049","115,054","177,149","154,745","137,149","189,039","297,149","1,163,709","137,149","185,709","137,149"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","6,489,697","6,988,438","6,540,481","6,411,336","6,013,911","6,172,494","5,571,596","5,777,737","6,688,293","5,903,700","5,325,571","4,761,674"
,"営業利益（損失）","2,235,299","1,497,743","63,493","-174,343","-269,555","1,245,537","-463,284","-510,118","-2,179,729","99,853","-1,920,362","1,091,665"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","4,260","0","0","2,451","0","0","2,171","0","0","1,895","0","0"
,"営業外収益計","4,260","0","0","2,451","0","0","2,171","0","0","1,895","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","200,000"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","200,000"
,"経常利益（損失）","2,239,559","1,497,743","63,493","-171,892","-269,555","1,245,537","-461,113","-510,118","-2,179,729","101,748","-1,920,362","891,665"
