"ｺｰﾄﾞ","勘定科目名"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"
"6224","保険料","4,897","1,317","396,487","-13,223","4,897","4,897","4,897","4,897","-105,623","216,937","4,897","4,897"
"6225","備品消耗品費","95,739","102,542","742,403","82,205","115,995","158,614","80,080","71,577","-17,938","1,998","28,854","42,095"
"6227","管理諸費","192,593","60,118","59,091","502,745","186,892","193,637","266,364","190,860","62,727","56,715","402,334","50,000"
"6228","諸会費","0","0","0","0","0","10,000","0","45,400","0","173,200","0","2,000"
"6229",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","255","0","0","0"
"6231","雑費","0","0","0","0","0","0","71,280","0","0","0","0","0"
,"販売費及び一般管理費計","4,062,343","5,625,267","5,639,506","5,660,905","4,884,295","5,712,606","4,892,378","4,607,427","5,064,192","4,394,681","4,641,226","4,014,319"
,"営業利益（損失）","19,130,881","-5,690,277","-5,279,115","-5,073,338","-2,318,401","4,470,352","13,131,876","-4,862,122","-17,843,012","-1,681,972","1,923,281","1,727,916"
"7111","受取利息","45","0","0","0","0","109","27","0","54","0","0","149"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","10,550","51,359","86,855","261,816","2,629","76,197","117,584","120,750","28,122","20,000","22,770","22,519"
,"営業外収益計","10,595","51,359","86,855","261,816","2,629","76,306","117,611","120,750","28,176","20,000","22,770","22,668"
"7511","支払利息","0","0","0","0","0","0","0","0","916,878","42,989","37,072","35,875"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","916,878","42,989","37,072","35,875"
,"経常利益（損失）","19,141,476","-5,638,918","-5,192,260","-4,811,522","-2,315,772","4,546,658","13,249,487","-4,741,372","-18,731,714","-1,704,961","1,908,979","1,714,709"
