"ｺｰﾄﾞ","勘定科目名","31年  2月","31年  3月","31年  4月"," 1年  5月"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"
"6111","給与手当","887,000","917,000","932,000","1,047,000","1,026,500","1,037,000","1,015,000","992,588","1,049,000","753,110","795,668","716,499"
"6311","雑給","984,772","1,160,401","936,673","1,029,103","949,654","962,880","978,988","978,663","944,181","1,118,639","1,384,739","918,088"
"6112","旅費交通費","66,085","67,441","32,452","37,542","41,191","33,230","54,931","45,866","51,419","35,347","74,117","62,193"
"6113","広告宣伝費","481,779","713,085","602,774","567,089","505,935","545,793","384,350","514,717","643,425","545,639","827,011","581,221"
"6114","販売促進費","63,256","136,531","69,005","93,962","120,057","74,793","71,177","83,137","87,312","41,281","70,565","62,946"
"6115","荷造発送費","0","0","0","947","0","0","0","0","0","0","0","845"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","70,805","153,034","113,137","119,092","79,098","120,145","85,101","120,864","145,260","121,269","143,004","147,419"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","68,000","68,000","68,000","68,000","1,066,000","68,000","68,000","68,000","68,000","68,000","417,364","68,000"
"6312","法定福利費","211,522","211,779","211,779","237,024","455,425","243,296","243,296","251,970","253,670","211,595","348,921","239,645"
"6226","厚生費","23,240","154,480","167,823","126,275","158,931","153,339","206,232","74,582","82,269","163,249","18,065","72,000"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","19,211","19,211","19,211","19,211","19,211","19,211","19,211","19,238","15,806","15,806","15,806","15,806"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","501,071","501,071","501,071","501,071","501,071","501,071","501,071","486,100","477,262","477,262","477,262","477,262"
"6216","修繕／車両関係費","50,926","132,407","89,073","168,051","79,481","653,344","87,019","165,593","57,709","82,500","143,000","82,000"
"6217","事務用消耗品費","0","0","0","0","0","0","0","300","0","0","0","0"
"6218","通信交通費","13,927","11,000","9,401","16,657","13,028","12,978","12,690","12,794","13,110","12,934","13,476","13,027"
"6219","水道光熱費","504,187","542,160","405,532","534,228","378,543","573,705","502,995","694,237","477,437","579,110","422,969","641,909"
"6221","租税公課","1,000","5,479","2,000","3,000","2,000","4,000","1,000","2,000","2,000","3,600","2,782","2,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","1,800","1,144","0","0","0","0","0"
"6224","保険料","24,620","24,620","24,620","24,620","24,620","24,620","24,620","24,620","27,560","25,000","25,000","25,000"
"6225","備品消耗品費","85,745","207,259","261,243","264,556","153,289","141,386","196,268","129,112","108,246","160,815","255,523","426,528"
"6227","管理諸費","201,489","88,989","86,289","94,278","5,289","173,539","278,689","210,593","241,907","236,987","134,287","174,287"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","1,000","17,800","31,000","1,000","1,000","1,000","1,000","1,000","31,000","17,800","1,000","13,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,259,635","5,131,747","4,563,083","4,952,706","5,580,323","5,345,130","4,732,782","4,875,974","4,776,573","4,669,943","5,570,559","4,739,675"
,"営業利益（損失）","98,526","1,423,882","560,613","273,243","-539,475","58,796","197,871","-125,430","521,424","920,363","1,452,188","224,434"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","-2","0","0","0","1,000","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","-2","0","0","0","1,000","0","0","0","0","0","0","0"
,"経常利益（損失）","98,528","1,423,882","560,613","273,243","-540,475","58,796","197,871","-125,430","521,424","920,363","1,452,188","224,434"
