"ｺｰﾄﾞ","勘定科目名"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"
"6114","販売促進費","0","0","0","0","0","0","0","0","0","0","0","0"
"6115","発送配達費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","32,359","61,759","32,259","59,195","115,691","34,191","751,291","63,191","62,273","52,791","54,591","76,859"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","500,000","500,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","350,000","0","0","0","0","625,539","0","0","0"
"6312","法定福利費","320,491","518,641","633,638","-434,214","365,921","212,337","286,151","273,529","253,529","367,009","285,764","286,164"
"6226","厚生費","0","0","17,925","44,777","952","4,880","76,230","-4,210","7,130","700","0","0"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000"
"6234","リース料","0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","710,000","710,000","710,000","710,000","851,364","906,364","851,364","851,364","851,364","851,364","631,364","631,364"
"6216","修繕費","0","0","0","0","521,720","0","0","0","0","0","129,200","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","-27,300","36,732","43,756","59,648","42,694","57,591","40,943","48,734","45,727","98,609","40,042","43,868"
"6219","水道光熱費","3,167","31,092","53,996","38,194","47,871","30,312","30,756","31,862","33,194","42,502","39,351","28,953"
"6221","租税公課","0","0","0","1,050","2,000","0","0","600","0","31,200","43,100","4,000"
"6222","寄付金","0","0","0","0","0","0","20,000","0","0","0","0","0"
"6223","接待交際費","0","0","16,537","4,800","0","0","3,575","0","18,870","0","0","0"
"6224","保険料","224,157","-6,383","4,897","4,897","1,317","396,487","-13,223","4,897","4,897","4,897","4,897","-105,623"
"6225","備品消耗品費","31,343","249,338","189,525","95,739","102,542","742,403","82,205","115,995","158,614","80,080","71,577","-43,646"
"6227","管理諸費","59,851","547,797","199,445","192,593","60,118","59,091","502,745","186,892","193,637","266,364","190,860","62,727"
"6228","諸会費","0","0","17,600","0","0","0","0","0","10,000","0","45,400","0"
"6229",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","1,700","0","0","0","0","0","0","0","71,280","0","0"
,"販売費及び一般管理費計","4,381,656","5,179,960","4,804,529","4,062,343","5,625,267","5,639,506","5,660,905","4,884,295","5,712,606","4,892,378","4,607,427","3,885,560"
,"営業利益（損失）","-3,810,137","-5,006,752","3,225,181","19,130,881","-5,690,277","-5,279,115","-5,073,338","-2,318,401","4,470,352","13,131,876","-4,862,122","-16,521,155"
"7111","受取利息","0","0","133","45","0","0","0","0","109","27","0","0"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","1,788","94,796","10,550","51,359","86,855","261,816","2,629","76,197","117,584","120,750","2,027,107"
,"営業外収益計","0","1,788","94,929","10,595","51,359","86,855","261,816","2,629","76,306","117,611","120,750","2,027,107"
"7511","支払利息","0","349,589","0","0","0","0","0","0","0","0","0","-883,122"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","349,589","0","0","0","0","0","0","0","0","0","-883,122"
,"経常利益（損失）","-3,810,137","-5,354,553","3,320,110","19,141,476","-5,638,918","-5,192,260","-4,811,522","-2,315,772","4,546,658","13,249,487","-4,741,372","-13,610,926"
