"ｺｰﾄﾞ","勘定科目名"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"
"6229","清掃・衛生費","0","0","0","0","0","0","0","0","0","0","0","181,818"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","13,914","0","0","0"
"6231","雑費","0","3,000","0","0","0","0","9,000","0","0","0","0","0"
,"販売費及び一般管理費計","7,992,145","9,033,262","9,540,289","10,201,284","11,644,860","10,262,659","10,213,609","9,631,868","10,306,015","7,847,349","10,727,454","9,507,291"
,"営業利益（損失）","2,133,821","18,965,578","8,206,123","-7,327,779","-6,166,083","17,716,459","5,485,282","23,851,344","-17,064,182","5,579,974","-4,319,204","27,179,819"
"7111","受取利息","54","0","0","0","0","252","26","0","4","0","0","343"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","61","300","0","0"
"7118","雑収入","160,975","125,093","146,814","719,421","10,662","334,787","305,179","339,862","2,272,283","455,818","202,746","329,785"
,"営業外収益計","161,029","125,093","146,814","719,421","10,662","335,039","305,205","339,862","2,272,348","456,118","202,746","330,128"
"7511","支払利息","32,099","30,597","5,892","-65,934","38,937","19,865","18,848","15,806","805,402","18,311","17,922","16,968"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","50,000","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","32,099","30,597","5,892","-65,934","38,937","19,865","18,848","15,806","855,402","18,311","17,922","16,968"
,"経常利益（損失）","2,262,751","19,060,074","8,347,045","-6,542,424","-6,194,358","18,031,633","5,771,639","24,175,400","-15,647,236","6,017,781","-4,134,380","27,492,979"
