"ｺｰﾄﾞ","勘定科目名"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"
"6233","衛生管理費","109,200","112,720","110,265","110,265","110,265","123,365","87,392","86,665","152,865","117,120","238,865","110,265"
"6314","貸倒償却","0","3,257","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","25,528","20,980","23,401","44,728","24,448","12,500","26,400","27,100","21,500","16,255","15,273","19,715"
,"販売費及び一般管理費計","4,083,087","7,335,992","5,023,426","5,714,104","6,741,903","5,125,920","2,796,148","9,185,575","6,226,314","4,977,188","7,110,297","7,664,430"
,"営業利益（損失）","-1,682,742","-3,989,467","-997,179","-1,006,561","-2,040,683","-3,438,588","-2,725,672","-7,043,241","3,469,271","1,640,885","-62,125","2,074,970"
"7111","受取利息","5","0","0","0","0","0","6","0","0","0","0","0"
"7112",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","61","0","0","0","0","0","0","0","300","0","0"
"7118","雑収入","-132","-216,591","0","94,200","0","18,182","0","0","61,935","0","0","1,500"
,"営業外収益計","-127","-216,530","0","94,200","0","18,182","6","0","61,935","300","0","1,500"
"7511","支払利息","6,732","432,386","6,374","6,176","6,293","6,155","5,532","5,400","859","5,400","5,226","5,400"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","6,732","432,386","6,374","6,176","6,293","6,155","5,532","5,400","859","5,400","5,226","5,400"
,"経常利益（損失）","-1,689,601","-4,638,383","-1,003,553","-918,537","-2,046,976","-3,426,561","-2,731,198","-7,048,641","3,530,347","1,635,785","-67,351","2,071,070"
