"ｺｰﾄﾞ","勘定科目名","31年  3月","31年  4月"," 1年  5月"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"
"6112","旅費交通費","66,923","62,657","71,500","67,896","70,379","76,764","67,230","59,335","61,460","66,088","51,827","41,214"
"6113","広告宣伝費","794,614","814,221","944,831","722,888","824,085","773,321","754,049","654,389","886,874","837,828","824,390","585,221"
"6114","販売促進費","203,282","64,383","163,046","79,962","45,053","68,744","44,204","68,584","70,156","150,647","72,815","81,568"
"6115","荷造発送費","0","0","0","0","0","0","0","2,700","4,500","3,600","2,900","18,414"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","118,763","104,458","128,256","101,152","116,056","122,569","155,348","141,757","123,321","121,027","125,794","174,021"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","160,000","160,000","160,000","-393,250","160,000","160,000","160,000","160,000","160,000","263,817","160,000","160,000"
"6312","法定福利費","239,203","239,203","270,058","329,308","272,826","272,826","267,043","251,543","300,130","421,185","300,130","293,994"
"6226","厚生費","195,844","106,952","103,610","111,612","147,537","210,101","234,230","111,990","118,824","275,601","194,980","92,325"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","282,749","282,749","282,749","282,749","282,749","282,749","-41,380","210,293","210,293","210,293","210,293","210,293"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","1,283,333","1,283,333","1,283,333","1,283,333","1,283,333","1,283,333","1,254,629","1,231,818","1,231,818","1,231,818","1,231,818","1,231,818"
"6216","修繕／車両関係費","199,037","20,370","0","0","123,000","386,840","282,820","33,000","51,000","44,000","85,800","256,300"
"6217","事務用消耗品費","0","8,389","16,102","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","4,453","13,878","24,365","5,982","22,967","4,455","30,344","13,245","4,662","14,718","23,839","4,261"
"6219","水道光熱費","621,232","867,822","607,041","987,119","638,204","1,015,492","921,311","1,001,122","538,301","726,947","553,052","775,300"
"6221","租税公課","0","0","0","1,000","0","0","0","0","1,000","0","0","0"
"6222","寄付金","0","0","500","0","0","3,000","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","12,000","12,000","12,000","12,000","12,000","12,000","12,000","17,560","15,000","15,000","15,000","15,000"
"6225","備品消耗品費","310,857","335,211","308,287","263,776","327,367","270,777","491,048","283,591","379,406","509,485","212,791","127,648"
"6227","管理諸費","190,931","187,404","352,682","414,804","322,928","196,204","226,732","215,096","210,534","202,749","194,934","362,367"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","12,000","0","0","0","0","0","0","0","24,000","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","8,000","0"
,"販売費及び一般管理費計","8,240,690","7,877,742","8,280,134","7,628,863","8,089,762","8,743,096","8,347,422","7,797,797","8,018,398","8,953,978","8,063,376","7,955,208"
,"営業利益（損失）","1,655,918","167,296","1,253,836","457,498","-311,049","998,225","-107,863","-1,280,079","-541,332","-1,109,920","-655,453","-2,036,549"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","3,255","2,932","3,019","4,653","3,630","2,029","3,427","5,544","4,116","3,356","4,081","5,471"
,"営業外収益計","3,255","2,932","3,019","4,653","3,630","2,029","3,427","5,544","4,116","3,356","4,081","5,471"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","5,000","0","0","200","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","5,000","0","0","200","0","0","0"
,"経常利益（損失）","1,659,173","170,228","1,256,855","462,151","-307,419","995,254","-104,436","-1,274,535","-537,416","-1,106,564","-651,372","-2,031,078"
