"ｺｰﾄﾞ","勘定科目名"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","-1,980","0","0","152","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","821,580","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","-1,980","0","0","152","0","821,580","0","0","0"
,"経常利益（損失）","-756,390","-1,697,645","-1,072,595","-185,369","-274,696","-530,049","-624,820","-229,045","-598,178","-553,455","-484,167","-9,085"
