"ｺｰﾄﾞ","勘定科目名"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","577,273","577,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273","587,273"
"6216","修繕／車両関係費","0","0","0","11,000","0","24,000","0","26,800","0","0","0","27,200"
"6217","事務用消耗品費","0","482","2,357","2,400","1,698","0","0","400","0","630","0","0"
"6218","通信交通費","3,584","2,777","2,814","3,351","2,203","2,777","2,777","3,876","2,778","2,778","2,869","2,684"
"6219","水道光熱費","337,744","392,501","339,658","307,510","307,743","311,169","291,686","250,642","277,633","274,347","270,584","280,369"
"6221","租税公課","0","1,000","1,000","1,000","0","0","0","900","0","0","900","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","1,580","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","78,805","129,926","289,924","132,437","248,557","45,564","49,378","284,834","182,359","100,352","90,342","56,847"
"6227","管理諸費","33,808","33,808","33,808","35,208","33,808","35,808","33,808","35,208","33,808","33,808","37,026","75,708"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","3,000","0","0","0","0","0","0","20,000","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","8,000","0","0","0"
,"販売費及び一般管理費計","3,727,198","3,862,864","4,531,809","4,113,097","4,480,027","3,525,664","3,327,709","3,613,872","3,383,549","3,157,557","3,189,681","3,253,043"
,"営業利益（損失）","-1,502,990","-316,273","751,555","1,022,959","-504,870","-1,743,851","-1,665,265","-192,964","-730,422","-778,879","-573,647","-116,732"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-1,502,990","-316,273","751,555","1,022,959","-504,870","-1,743,851","-1,665,265","-192,964","-730,422","-778,879","-573,647","-116,732"
