"ｺｰﾄﾞ","勘定科目名","31年  4月"," 1年  5月"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"
"6312","法定福利費","6,468,359","8,065,444","9,036,428","10,697,130","7,749,778","13,843,528","7,746,117","7,785,301","9,905,026","8,483,266","7,643,537","9,910,513"
"6226","厚生費","4,152,604","2,981,192","3,698,411","9,842,695","7,274,846","5,038,799","2,783,793","8,304,569","2,689,027","3,318,279","18,110,619","6,341,497"
"6119","退職金","0","2,000,000","0","0","0","0","0","0","0","0","0","300,000"
"6214","減価償却費","13,831,589","13,831,589","13,831,589","13,831,589","13,831,589","22,943,952","14,929,732","14,929,732","14,929,732","14,929,732","14,929,732","14,929,732"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","25,623,542","25,298,182","25,665,005","25,323,725","25,532,876","27,302,554","31,560,686","29,043,454","28,542,970","28,223,426","27,734,250","27,610,181"
"6216","修繕／車両関係費","2,770,217","3,889,618","341,856","7,668,001","2,788,771","8,079,413","948,517","2,319,103","3,165,962","2,102,582","2,703,957","10,255,979"
"6217","事務用消耗品費","28,690","174,458","268,139","205,828","274,456","242,618","169,595","241,209","119,303","70,754","190,595","163,996"
"6218","通信交通費","813,416","1,192,734","412,132","1,174,080","360,018","3,137,651","857,190","410,402","780,418","1,361,650","295,239","1,320,464"
"6219","水道光熱費","12,482,867","13,010,877","11,678,717","13,102,628","13,408,181","15,955,234","14,493,460","13,196,136","12,195,005","13,372,841","12,597,298","11,838,916"
"6221","租税公課","150,992","4,328,936","93,424","5,045,083","921,940","11,676,308","112,100","153,317","106,091","701,061","201,736","194,725"
"6222","寄付金","30,000","60,500","45,000","45,000","58,000","83,000","98,000","48,000","39,000","29,000","10,000","20,000"
"6223","接待交際費","611,351","839,299","910,857","1,507,424","1,042,237","1,517,028","587,293","917,495","1,421,174","569,011","1,088,004","633,197"
"6224","保険料","794,702","810,072","820,532","863,812","845,602","2,083,974","1,062,182","1,040,582","939,057","970,647","1,080,887","994,747"
"6225","備品消耗品費","10,580,701","10,752,222","12,465,184","11,684,169","9,287,027","36,786,215","11,540,870","13,881,830","15,652,375","8,866,293","8,084,109","9,671,590"
"6227","管理諸費","6,963,310","6,234,738","5,785,260","6,008,581","5,283,781","8,474,749","6,123,154","8,662,403","5,565,226","7,144,348","6,406,383","6,727,146"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","603,300","380,500","515,180","307,500","108,500","353,000","296,800","385,200","200,300","217,300","334,633","148,300"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","480,005","0","0","0","0","0","0"
"6231","雑費","1,000","0","0","3,356","441,850","8,037","0","0","0","8,200","0","0"
,"販売費及び一般管理費計","223,892,987","234,691,383","220,067,479","239,051,704","231,090,645","296,979,519","237,043,509","251,151,181","259,543,837","236,857,131","239,425,731","235,088,445"
,"営業利益（損失）","120,881,838","-7,350,124","-3,596,865","-19,126,262","30,768,930","-89,379,277","-24,146,432","-11,959,118","41,564,473","31,517,395","-17,788,793","-23,469,763"
"7111","受取利息","0","75,076","4","5","76,130","794,408","10","405,002","6","5","405,860","313"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","10,000,000","1,660","919","0","81","0","3,000,000","0","0","0","0"
"7118","雑収入","654,378","794,083","935,674","5,332,865","5,697,145","6,506,650","1,419,940","1,260,791","2,465,157","735,469","3,969,501","2,025,806"
,"営業外収益計","654,378","10,869,159","937,338","5,333,789","5,773,275","7,301,139","1,419,950","4,665,793","2,465,163","735,474","4,375,361","2,026,119"
"7511","支払利息","390,352","219,074","303,115","364,813","356,840","295,737","270,100","292,476","322,062","302,216","404,005","337,969"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","10,348","0","0","0","0","0","0"
"7513","現金過不足","-684","4,170","-4,337","0","4,198","37,899","-933","3,366","940","1,905","-3,465","32,177"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","5,598,189","0","0","0","0","0","0"
"7519","雑損失","0","1,520,000","0","0","1,630,380","0","0","0","0","0","0","169,260"
,"営業外費用計","389,668","1,743,244","298,778","364,813","1,991,418","5,942,173","269,167","295,842","323,002","304,121","400,540","539,406"
,"経常利益（損失）","121,146,548","1,775,791","-2,958,305","-14,157,286","34,550,787","-88,020,311","-22,995,649","-7,589,167","43,706,634","31,948,748","-13,813,972","-21,983,050"
